,game_id,season,week,home_team,away_team,home_score,score_diff,away_score,home_team_win,epa_rushing_offense_home,epa_shifted_rushing_offense_home,ewma_rushing_offense_home,ewma_dynamic_window_rushing_offense_home,epa_passing_offense_home,epa_shifted_passing_offense_home,ewma_passing_offense_home,ewma_dynamic_window_passing_offense_home,epa_rushing_defense_home,epa_shifted_rushing_defense_home,ewma_rushing_defense_home,ewma_dynamic_window_rushing_defense_home,epa_passing_defense_home,epa_shifted_passing_defense_home,ewma_passing_defense_home,ewma_dynamic_window_passing_defense_home,epa_rushing_offense_away,epa_shifted_rushing_offense_away,ewma_rushing_offense_away,ewma_dynamic_window_rushing_offense_away,epa_passing_offense_away,epa_shifted_passing_offense_away,ewma_passing_offense_away,ewma_dynamic_window_passing_offense_away,epa_rushing_defense_away,epa_shifted_rushing_defense_away,ewma_rushing_defense_away,ewma_dynamic_window_rushing_defense_away,epa_passing_defense_away,epa_shifted_passing_defense_away,ewma_passing_defense_away,ewma_dynamic_window_passing_defense_away,rest differential,windy,div_game,spread_line,total_line,game_type,location,home_game
379,2003_08_SEA_CIN,2003,8,CIN,SEA,27,3,24,1,0.15784544,-0.15017378,-0.1511007903635572,-0.1511007903635572,0.2178216,0.35019228,0.0616584205666156,0.0616584205666156,0.13431944,-0.28538114,-0.1390021945010483,-0.1390021945010483,0.14899963,0.36337143,0.114875403814106,0.114875403814106,0.13431944,0.019825416,-0.0012730706569805,-0.0012730706569805,0.14899963,-0.032201108,0.0681149254093218,0.0681149254093218,0.15784544,0.10089768,-0.0625686242147228,-0.0625686242147228,0.2178216,-0.1962364,0.0311695406637605,0.0311695406637605,0,0,0,-3.0,41.5,REG,Home,1
380,2003_08_SF_ARI,2003,8,ARI,SF,16,3,13,1,0.019485094,0.028450478,-0.1237387597122733,-0.1237387597122733,-0.30446607,-0.37600908,-0.2578932334699504,-0.2578932334699504,-0.062166736,0.0016221561,-0.0559074154974239,-0.0559074154974239,0.028353194,-0.008953097,0.2224112850534172,0.2224112850534172,-0.062166736,-0.005227966,-0.0294411749228292,-0.0294411749228292,0.028353194,0.17670584,0.0490639091719181,0.0490639091719181,0.019485094,-0.0072915903,-0.0690941731553045,-0.0690941731553045,-0.30446607,-0.31448385,-0.0030907597584257,-0.0030907597584257,7,0,1,-7.0,41.0,REG,Home,1
381,2003_08_STL_PIT,2003,8,PIT,LA,21,-12,33,0,-0.1932221,-0.2161202,-0.1617619879929462,-0.1617619879929462,-0.46551123,-0.12573616,-0.0816952999229515,-0.0816952999229515,-0.08215183,-0.4050413,-0.2034851094966137,-0.2034851094966137,0.38145405,-0.23259544,0.0856365048460054,0.0856365048460054,-0.08215183,-0.03433353,-0.1577414992756216,-0.1577414992756216,0.38145405,0.051364314,0.1138987321141234,0.1138987321141234,-0.1932221,-0.23983772,-0.0483051009166232,-0.0483051009166232,-0.46551123,0.106678054,-0.1963839617247265,-0.1963839617247265,7,0,0,1.0,45.5,REG,Home,1
382,2003_08_TEN_JAX,2003,8,JAX,TEN,17,-13,30,0,-0.07403062,-0.22789405,-0.1467508248609505,-0.1467508248609505,-0.22340252,-0.40679023,0.0196492207705361,0.0196492207705361,0.04281798,-0.055350695,-0.0654294797954094,-0.0654294797954094,0.32652467,0.0006716294,0.1171445495452495,0.1171445495452495,0.04281798,-0.14042981,-0.1494112424522626,-0.1494112424522626,0.32652467,0.26499182,0.3423749361718662,0.3423749361718662,-0.07403062,-0.63837916,-0.1566718917376729,-0.1566718917376729,-0.22340252,-0.15560833,-0.0174914252783006,-0.0174914252783006,7,0,1,-4.5,43.5,REG,Home,1
383,2003_09_CAR_HOU,2003,9,HOU,CAR,14,4,10,1,0.0381245,0.13718799,-0.0694250024523948,-0.0694250024523948,0.40935752,0.047728963,-0.0929516920983531,-0.0929516920983531,0.09612858,-0.006395723,-0.0955448597577967,-0.0955448597577967,0.18534985,0.47183612,0.2306282053647358,0.2306282053647358,0.09612858,0.15066154,-0.1663371799600441,-0.1663371799600441,0.18534985,0.015243511,-0.0621330970220363,-0.0621330970220363,0.0381245,-0.18102111,-0.1479092647705119,-0.1479092647705119,0.40935752,-0.15018785,-0.0094912381790575,-0.0094912381790575,0,0,0,-6.0,37.0,REG,Home,1
384,2003_09_CIN_ARI,2003,9,ARI,CIN,17,3,14,1,-0.21874337,0.019485094,-0.0974377324260386,-0.0974377324260386,0.112295896,-0.30446607,-0.2664456734621334,-0.2664456734621334,-0.11399077,-0.062166736,-0.0570568507562793,-0.0570568507562793,-0.067786545,0.028353194,0.1867752716806382,0.1867752716806382,-0.11399077,0.15784544,-0.0943672017972289,-0.0943672017972289,-0.067786545,0.2178216,0.0903355710248786,0.0903355710248786,-0.21874337,0.13431944,-0.0888105568257594,-0.0888105568257594,0.112295896,0.14899963,0.1211418337410841,0.1211418337410841,0,0,0,-3.0,39.0,REG,Home,1
385,2003_09_GB_MIN,2003,9,MIN,GB,27,-3,30,0,0.1749997,0.05186115,0.0446173676845204,0.0446173676845204,0.11308633,-0.11180978,0.2210695496530866,0.2210695496530866,0.28837866,-0.17401303,-0.0667466690505261,-0.0667466690505261,0.2769878,0.36718467,-0.0019853853742181,-0.0019853853742181,0.28837866,-0.23983772,-0.0362818362931981,-0.0362818362931981,0.2769878,0.106678054,0.1057889627040632,0.1057889627040632,0.1749997,-0.03433353,0.0026071570178528,0.0026071570178528,0.11308633,0.051364314,0.0606690670903622,0.0606690670903622,-7,0,1,5.5,49.0,REG,Home,1
386,2003_09_IND_MIA,2003,9,MIA,IND,17,-6,23,0,0.002288432,-0.24196637,-0.0831050980309031,-0.0831050980309031,-0.3245131,0.24880575,0.0082114183922781,0.0082114183922781,-0.12570506,-0.13328056,-0.2177749981363872,-0.2177749981363872,0.06181584,-0.44358394,-0.1640140837904233,-0.1640140837904233,-0.12570506,-0.006395723,-0.1266132042941521,-0.1266132042941521,0.06181584,0.47183612,0.2888706771509939,0.2888706771509939,0.002288432,0.13718799,-0.0319628107711722,-0.0319628107711722,-0.3245131,0.047728963,0.072293414819604,0.072293414819604,-1,0,0,3.0,39.5,REG,Home,1
387,2003_09_JAX_BAL,2003,9,BAL,JAX,24,7,17,1,-0.28567353,0.04666605,-0.0056636354115945,-0.0056636354115945,-0.01139021,-0.13640277,-0.0640917590180003,-0.0640917590180003,-0.1617338,-0.11929298,-0.0804496989792249,-0.0804496989792249,-0.06865318,-0.620743,-0.1286357588281877,-0.1286357588281877,-0.1617338,-0.07403062,-0.1333967921864151,-0.1333967921864151,-0.06865318,-0.22340252,-0.0249837798482152,-0.0249837798482152,-0.28567353,0.04281798,-0.0455513706104672,-0.0455513706104672,-0.01139021,0.32652467,0.1555942369440301,0.1555942369440301,0,0,0,7.0,37.5,REG,Home,1
388,2003_09_NE_DEN,2003,9,DEN,NE,26,-4,30,0,-0.087249435,-0.11929298,-0.0067215061119959,-0.0067215061119959,-0.08832078,-0.620743,-0.0990279772530313,-0.0990279772530313,-0.3205003,0.04666605,-0.0695582720022655,-0.0695582720022655,0.5765006,-0.13640277,-0.0558634029810036,-0.0558634029810036,-0.3205003,-0.10653455,-0.1607787778729623,-0.1607787778729623,0.5765006,0.011011656,0.0169848876700289,0.0169848876700289,-0.087249435,0.12304713,-0.0328074603357563,-0.0328074603357563,-0.08832078,-0.23651612,-0.1119462514059406,-0.1119462514059406,0,0,0,2.0,36.0,REG,Home,1
389,2003_09_NO_TB,2003,9,TB,NO,14,-3,17,0,-0.14612268,-0.20144807,-0.1128312036012271,-0.1128312036012271,-0.24188061,-0.081006,0.1447894865144908,0.1447894865144908,-0.17644891,-0.47019863,-0.1284428940006463,-0.1284428940006463,-0.25294796,-0.36376932,-0.2186131287390215,-0.2186131287390215,-0.17644891,-0.18102111,-0.067473361307429,-0.067473361307429,-0.25294796,-0.15018785,0.0455511049418413,0.0455511049418413,-0.14612268,0.15066154,-0.0213266781332311,-0.0213266781332311,-0.24188061,0.015243511,0.0467686131208413,0.0467686131208413,0,0,1,8.0,39.0,REG,Home,1
390,2003_09_NYG_NYJ,2003,9,NYJ,NYG,28,-3,31,0,-0.2356888,0.09504437,-0.0564321173205129,-0.0564321173205129,0.16680484,0.080150686,0.053641383811758,0.053641383811758,-0.03134839,0.10095567,-0.0416319931107558,-0.0416319931107558,0.32768336,-0.020293662,-0.0276686138672818,-0.0276686138672818,-0.03134839,-0.17401303,-0.1662351909098125,-0.1662351909098125,0.32768336,0.36718467,0.0677405160021415,0.0677405160021415,-0.2356888,0.05186115,-0.0660267134531796,-0.0660267134531796,0.16680484,-0.11180978,-0.0901230451195912,-0.0901230451195912,0,0,0,-3.5,40.0,REG,Home,1
391,2003_09_OAK_DET,2003,9,DET,LV,23,10,13,1,-0.21697748,-0.24989617,-0.1449705650292658,-0.1449705650292658,-0.20334253,-0.12897654,-0.2424303667612724,-0.2424303667612724,-0.031953234,-0.28004462,-0.1183026121979854,-0.1183026121979854,-0.32821268,0.17678612,0.2010133248130392,0.2010133248130392,-0.031953234,-0.024492484,0.0367431454761569,0.0367431454761569,-0.32821268,-0.21187034,-0.0870430187270434,-0.0870430187270434,-0.21697748,0.098900355,0.0043126694857439,0.0043126694857439,-0.20334253,-0.14176033,-0.0511289031471941,-0.0511289031471941,-6,0,0,-3.5,39.5,REG,Home,1
392,2003_09_PHI_ATL,2003,9,ATL,PHI,16,-7,23,0,0.08738304,0.029242933,-0.0193535550724807,-0.0193535550724807,-0.37943152,-0.28970054,-0.2724625332742709,-0.2724625332742709,0.059806447,0.2174724,-0.0460450248183975,-0.0460450248183975,0.3171525,0.6224478,0.2508592517921877,0.2508592517921877,0.059806447,0.10095567,0.0210338898473899,0.0210338898473899,0.3171525,-0.020293662,-0.1645074660144723,-0.1645074660144723,0.08738304,0.09504437,-0.0780205322374869,-0.0780205322374869,-0.37943152,0.080150686,-0.0213411925929404,-0.0213411925929404,7,0,0,-6.0,39.5,REG,Home,1
393,2003_09_PIT_SEA,2003,9,SEA,PIT,23,7,16,1,-0.13396424,0.13431944,0.0236265687986513,0.0236265687986513,0.1104588,0.14899963,0.0829682533253054,0.0829682533253054,-0.17953545,0.15784544,-0.0220927110486519,-0.0220927110486519,0.14487395,0.2178216,0.0654455410580428,0.0654455410580428,-0.17953545,-0.1932221,-0.1675201625110902,-0.1675201625110902,0.14487395,-0.46551123,-0.1519454864510274,-0.1519454864510274,-0.13396424,-0.08215183,-0.1812773667300982,-0.1812773667300982,0.1104588,0.38145405,0.1397802648968563,0.1397802648968563,0,0,0,5.0,44.0,REG,Home,1
394,2003_09_SD_CHI,2003,9,CHI,LAC,20,13,7,1,0.21819283,-0.28004462,-0.0413758850233623,-0.0413758850233623,-0.035641808,0.17678612,-0.2115533343252363,-0.2115533343252363,0.103019536,-0.24989617,-0.0376634375808614,-0.0376634375808614,-0.118070014,-0.12897654,-0.0182959399954002,-0.0182959399954002,0.103019536,-0.13328056,0.0254855018170333,0.0254855018170333,-0.118070014,-0.44358394,-0.2072939343962511,-0.2072939343962511,0.21819283,-0.24196637,-0.0163660143119344,-0.0163660143119344,-0.035641808,0.24880575,0.1067697663745407,0.1067697663745407,1,0,0,1.0,39.0,REG,Home,1
395,2003_09_STL_SF,2003,9,SF,LA,30,20,10,1,-0.08331578,-0.062166736,-0.035423709367241,-0.035423709367241,0.35608205,0.028353194,0.0452777992953227,0.0452777992953227,-0.4189542,0.019485094,-0.0529010658437024,-0.0529010658437024,-0.049061313,-0.30446607,-0.058184947092709,-0.058184947092709,-0.4189542,-0.08215183,-0.1438605297143753,-0.1438605297143753,-0.049061313,0.38145405,0.1630314677944272,0.1630314677944272,-0.08331578,-0.1932221,-0.0749170513865065,-0.0749170513865065,0.35608205,-0.46551123,-0.245805364157462,-0.245805364157462,0,0,1,-5.0,44.0,REG,Home,1
396,2003_09_WAS_DAL,2003,9,DAL,WAS,21,7,14,1,-0.041298084,-0.47019863,-0.2185899121755099,-0.2185899121755099,-0.017819528,-0.36376932,-0.079317902562655,-0.079317902562655,0.19886516,-0.20144807,-0.1678836584162202,-0.1678836584162202,-0.19189571,-0.081006,-0.2039757797719128,-0.2039757797719128,0.19886516,-0.3923363,-0.0799269259052863,-0.0799269259052863,-0.19189571,-0.119497776,-0.0841637367330366,-0.0841637367330366,-0.041298084,-0.013681457,-0.0690033716014376,-0.0690033716014376,-0.017819528,0.32664683,0.1165201714609407,0.1165201714609407,-7,0,1,6.0,38.5,REG,Home,1
397,2003_10_ARI_PIT,2003,10,PIT,ARI,28,13,15,1,-0.34883907,-0.17953545,-0.1697166676667194,-0.1697166676667194,0.19622576,0.14487395,-0.097684155219917,-0.097684155219917,-0.24441876,-0.13396424,-0.1726280906966685,-0.1726280906966685,-0.046204753,0.1104588,0.1344200303221008,0.1344200303221008,-0.24441876,-0.21874337,-0.1196733744053891,-0.1196733744053891,-0.046204753,0.112295896,-0.1970213484583384,-0.1970213484583384,-0.34883907,-0.11399077,-0.0674929875576198,-0.0674929875576198,0.19622576,-0.067786545,0.1401134217599184,0.1401134217599184,0,0,0,7.0,40.5,REG,Home,1
398,2003_10_ATL_NYG,2003,10,NYG,ATL,7,-20,27,0,0.06812688,-0.03134839,-0.1415467342503043,-0.1415467342503043,-0.3826664,0.32768336,0.1153180959795894,0.1153180959795894,0.3831727,-0.2356888,-0.0970801237039741,-0.0970801237039741,-0.15129068,0.16680484,-0.0430972966308213,-0.0430972966308213,0.3831727,0.08738304,0.000158879258399,0.000158879258399,-0.15129068,-0.37943152,-0.2920174503287944,-0.2920174503287944,0.06812688,0.059806447,-0.0266943989697756,-0.0266943989697756,-0.3826664,0.3171525,0.2629782692938268,0.2629782692938268,0,0,0,11.5,41.0,REG,Home,1
399,2003_10_BAL_STL,2003,10,LA,BAL,33,11,22,1,-0.28688866,-0.4189542,-0.1942859212656275,-0.1942859212656275,-0.57425886,-0.049061313,0.1241543036326261,0.1241543036326261,-0.33633605,-0.08331578,-0.0764565608259598,-0.0764565608259598,-0.6142007,0.35608205,-0.1354778189813485,-0.1354778189813485,-0.33633605,-0.28567353,-0.0569901847724078,-0.0569901847724078,-0.6142007,-0.01139021,-0.054431426603908,-0.054431426603908,-0.28688866,-0.1617338,-0.0953492894400178,-0.0953492894400178,-0.57425886,-0.06865318,-0.117640794710299,-0.117640794710299,0,0,0,6.5,43.0,REG,Home,1
400,2003_10_BUF_DAL,2003,10,DAL,BUF,10,4,6,1,-0.21155278,-0.041298084,-0.1860918541303484,-0.1860918541303484,-0.26123723,-0.017819528,-0.0680450887990063,-0.0680450887990063,0.012847555,0.19886516,-0.1006576360994439,-0.1006576360994439,-0.53293097,-0.19189571,-0.2017614709499469,-0.2017614709499469,0.012847555,0.079578765,-0.145027802867214,-0.145027802867214,-0.53293097,-0.62794536,-0.0732556419834414,-0.0732556419834414,-0.21155278,0.111254275,-0.0786544273659333,-0.0786544273659333,-0.26123723,0.20998313,-0.0503742021215891,-0.0503742021215891,-7,0,0,4.0,37.0,REG,Home,1
401,2003_10_CHI_DET,2003,10,DET,CHI,12,2,10,1,-0.5788864,-0.21697748,-0.1581696212454421,-0.1581696212454421,-0.04249123,-0.20334253,-0.2352654630355676,-0.2352654630355676,-0.28806195,-0.031953234,-0.1024745442843423,-0.1024745442843423,-0.0029806078,-0.32821268,0.1040048075808018,0.1040048075808018,-0.28806195,0.21819283,0.0062037427273796,0.0062037427273796,-0.0029806078,-0.035641808,-0.179308289255402,-0.179308289255402,-0.5788864,0.103019536,-0.0118758788843259,-0.0118758788843259,-0.04249123,-0.118070014,-0.0365847899398414,-0.0365847899398414,0,0,1,0.0,37.5,REG,Home,1
402,2003_10_CLE_KC,2003,10,KC,CLE,41,21,20,1,-0.034738615,0.111254275,0.0372555187218819,0.0372555187218819,0.43057218,0.20998313,0.0998352990933248,0.0998352990933248,-0.114076436,0.079578765,-0.0049446658281158,-0.0049446658281158,-0.1739698,-0.62794536,-0.1673821733273344,-0.1673821733273344,-0.114076436,0.12304713,-0.0745018287955295,-0.0745018287955295,-0.1739698,-0.23651612,-0.089849494018035,-0.089849494018035,-0.034738615,-0.10653455,-0.026537752950124,-0.026537752950124,0.43057218,0.011011656,-0.1793685558680261,-0.1793685558680261,0,0,0,9.0,43.5,REG,Home,1
403,2003_10_HOU_CIN,2003,10,CIN,HOU,34,7,27,1,0.07517773,-0.11399077,-0.0979642531989471,-0.0979642531989471,0.39504734,-0.067786545,0.0613513716836148,0.0613513716836148,0.45886716,-0.21874337,-0.1126275827653704,-0.1126275827653704,-0.0647261,0.112295896,0.119520350071564,0.119520350071564,0.45886716,0.0381245,-0.0497108956938351,-0.0497108956938351,-0.0647261,0.40935752,-0.0008770937966738,-0.0008770937966738,0.07517773,0.09612858,-0.06041061397947,-0.06041061397947,0.39504734,0.18534985,0.2223285641706794,0.2223285641706794,0,0,0,4.0,40.0,REG,Home,1
404,2003_10_IND_JAX,2003,10,JAX,IND,28,5,23,1,0.17871436,-0.1617338,-0.1385910413142276,-0.1385910413142276,0.16450585,-0.06865318,-0.0329884958809061,-0.0329884958809061,-0.15818626,-0.28567353,-0.0895663932819924,-0.0895663932819924,0.40916932,-0.01139021,0.1249855489504504,0.1249855489504504,-0.15818626,-0.12570506,-0.1264469864126758,-0.1264469864126758,0.40916932,0.06181584,0.2473126193548238,0.2473126193548238,0.17871436,0.002288432,-0.0256937739878977,-0.0256937739878977,0.16450585,-0.3245131,-0.0003344513966622,-0.0003344513966622,0,0,1,-6.0,44.0,REG,Home,1
405,2003_10_MIA_TEN,2003,10,TEN,MIA,31,24,7,1,-0.34668145,0.04281798,-0.1142699668403166,-0.1142699668403166,0.47146204,0.32652467,0.3394773621563826,0.3394773621563826,-0.19841202,-0.07403062,-0.1415643052352789,-0.1415643052352789,-0.63190347,-0.22340252,-0.0551338724729816,-0.0551338724729816,-0.19841202,0.002288432,-0.0674522395398661,-0.0674522395398661,-0.63190347,-0.3245131,-0.0527778616305781,-0.0527778616305781,-0.34668145,-0.12570506,-0.2008983371235168,-0.2008983371235168,0.47146204,0.06181584,-0.1226188654006943,-0.1226188654006943,7,0,0,5.5,39.5,REG,Home,1
406,2003_10_MIN_SD,2003,10,LAC,MIN,42,14,28,1,0.45829266,0.103019536,0.0396976939627752,0.0396976939627752,0.5261748,-0.118070014,-0.1909389552690734,-0.1909389552690734,-0.054896582,0.21819283,0.0266292384099786,0.0266292384099786,0.4153184,-0.035641808,0.0806653505141105,0.0806653505141105,-0.054896582,0.1749997,0.0685167916665168,0.0685167916665168,0.4153184,0.11308633,0.2012759413213428,0.2012759413213428,0.45829266,0.28837866,-0.0016512636947472,-0.0016512636947472,0.5261748,0.2769878,0.0491511310244906,0.0491511310244906,0,0,0,-5.5,45.0,REG,Home,1
407,2003_10_NYJ_OAK,2003,10,LV,NYJ,24,-3,27,0,-0.099792495,-0.031953234,0.0241972469460049,0.0241972469460049,0.4953055,-0.32821268,-0.131087407854321,-0.131087407854321,0.11838644,-0.21697748,-0.0361011592562302,-0.0361011592562302,0.38057747,-0.20334253,-0.0789274085408259,-0.0789274085408259,0.11838644,-0.2356888,-0.0892018939724887,-0.0892018939724887,0.38057747,0.16680484,0.0743287069078903,0.0743287069078903,-0.099792495,-0.03134839,-0.0397520553249594,-0.0397520553249594,0.4953055,0.32768336,0.0372930057484684,0.0372930057484684,0,0,0,-3.0,38.0,REG,Home,1
408,2003_10_PHI_GB,2003,10,GB,PHI,14,-3,17,0,0.1524712,0.28837866,0.0231410750374115,0.0231410750374115,-0.5371557,0.2769878,0.1371236432139412,0.1371236432139412,-0.115742736,0.1749997,0.0341603240401928,0.0341603240401928,-0.009468913,0.11308633,0.070263047006926,0.070263047006926,-0.115742736,0.059806447,0.0281218711442442,0.0281218711442442,-0.009468913,0.3171525,-0.0764555798241383,-0.0764555798241383,0.1524712,0.08738304,-0.0477832331486498,-0.0477832331486498,-0.5371557,-0.37943152,-0.0868034078719697,-0.0868034078719697,0,0,0,4.5,43.0,REG,Home,1
409,2003_10_SEA_WAS,2003,10,WAS,SEA,27,7,20,1,0.03860965,0.19886516,-0.0288236038132758,-0.0288236038132758,0.1981951,-0.19189571,-0.1039112902732545,-0.1039112902732545,0.03760099,-0.041298084,-0.0639249195658075,-0.0639249195658075,0.32153952,-0.017819528,0.0918953515819863,0.0918953515819863,0.03760099,-0.13396424,-0.0052602407131359,-0.0052602407131359,0.32153952,0.1104588,0.0880073425404685,0.0880073425404685,0.03860965,-0.17953545,-0.0509523786017204,-0.0509523786017204,0.1981951,0.14487395,0.0800049765923782,0.0800049765923782,0,0,0,-3.0,41.0,REG,Home,1
410,2003_10_TB_CAR,2003,10,CAR,TB,27,3,24,1,-0.28133583,0.09612858,-0.1182265158422277,-0.1182265158422277,0.03677948,0.18534985,-0.0167688220945245,-0.0167688220945245,-0.107545674,0.0381245,-0.1138087864677434,-0.1138087864677434,0.035161704,0.40935752,0.06728483958019,0.06728483958019,-0.107545674,-0.14612268,-0.1189111669926084,-0.1189111669926084,0.035161704,-0.24188061,0.0741726094108626,0.0741726094108626,-0.28133583,-0.17644891,-0.1372101482009622,-0.1372101482009622,0.03677948,-0.25294796,-0.2248836376770088,-0.2248836376770088,0,0,1,-3.5,34.5,REG,Home,1
411,2003_11_ARI_CLE,2003,11,CLE,ARI,44,38,6,1,-0.24443083,-0.114076436,-0.0817364320761508,-0.0849601132431146,0.7617492,-0.1739698,-0.1052274631048378,-0.0976497360719385,-0.39770263,-0.034738615,-0.028036946232248,-0.0294956790973266,-0.3913315,0.43057218,-0.067865760948799,-0.0710458252164517,-0.39770263,-0.24441876,-0.1425056372716906,-0.1406993302723457,-0.3913315,-0.046204753,-0.1694172470008542,-0.1713001458648275,-0.24443083,-0.34883907,-0.1189880230532535,-0.1133918851761462,0.7617492,0.19622576,0.1503837155607742,0.156193405073557,0,0,0,5.0,37.5,REG,Home,1
412,2003_11_ATL_NO,2003,11,NO,ATL,23,3,20,1,0.014815771,-0.17644891,-0.0874192574283009,-0.087186914858552,-0.4541083,-0.25294796,-0.009083455393635,-0.0092155281432329,0.09448282,-0.14612268,-0.0441682060640845,-0.0459428021554897,-0.6868836,-0.24188061,-0.0060631223007044,-0.0004064260220824,0.09448282,0.3831727,0.0701080153988125,0.0622002021452533,-0.6868836,-0.15129068,-0.266316769641816,-0.2560374013701629,0.014815771,0.06812688,-0.0093773562812191,-0.0147669290610474,-0.4541083,-0.3826664,0.1450653216860992,0.1415963711634036,7,0,1,9.0,44.0,REG,Home,1
413,2003_11_BAL_MIA,2003,11,MIA,BAL,9,3,6,1,-0.34561434,-0.19841202,-0.0914219290258677,-0.0882866529667412,-0.21787211,-0.63190347,-0.1587757593601088,-0.1466215020378748,-0.31595168,-0.34668145,-0.227581154868856,-0.2225873325874204,-0.22614926,0.47146204,-0.0138836854810999,-0.023428488315208,-0.31595168,-0.33633605,-0.1081191172051817,-0.1010357527737355,-0.22614926,-0.6142007,-0.1568865185104176,-0.151229580086047,-0.34561434,-0.28688866,-0.1304069180921865,-0.1266260252184848,-0.21787211,-0.57425886,-0.2012160238821054,-0.1895221267875,0,1,0,5.0,33.0,REG,Home,1
414,2003_11_DAL_NE,2003,11,NE,DAL,12,12,0,1,-0.2783269,-0.3205003,-0.1900127589725667,-0.1842803322606085,-0.040692117,0.5765006,0.1193935670145746,0.1067127384469637,-0.22245719,-0.087249435,-0.0427720255958003,-0.0382542103287946,-0.23129725,-0.08832078,-0.1076220588565981,-0.1040906359514208,-0.22245719,-0.21155278,-0.1907519917364654,-0.1890415501329334,-0.23129725,-0.26123723,-0.1034052264887755,-0.1060333502563741,-0.2783269,0.012847555,-0.0798826756083887,-0.0851743558569941,-0.040692117,-0.53293097,-0.2623757318822989,-0.2503906937778556,6,0,0,4.0,35.0,REG,Home,1
415,2003_11_DET_SEA,2003,11,SEA,DET,35,21,14,1,0.19035469,0.03760099,0.0025846902107551,0.001872230754817,0.24622153,0.32153952,0.1307509540349455,0.1277294930296432,0.078122586,0.03860965,-0.0345597573522574,-0.0380009960349157,-0.02252352,0.1981951,0.1016374245864939,0.0983999918262488,0.078122586,-0.5788864,-0.2351738020110335,-0.2267256676328852,-0.02252352,-0.04249123,-0.1999818163788187,-0.2001207251751741,0.19035469,-0.28806195,-0.1364427788509727,-0.1304161356485338,0.24622153,-0.0029806078,0.0844231676702326,0.0899145304895157,0,0,0,11.0,39.5,REG,Home,1
416,2003_11_GB_TB,2003,11,TB,GB,13,-7,20,0,-0.098146915,-0.107545674,-0.1168371870797599,-0.1170679353517507,-0.21498889,0.035161704,0.0670538831460202,0.0730520234920443,0.13449773,-0.28133583,-0.1635102626421388,-0.157534364130304,-0.2045606,0.03677948,-0.1771352435419481,-0.1861008497950505,0.13449773,0.1524712,0.0467838151687502,0.0400726997333177,-0.2045606,-0.5371557,0.0138591597896885,0.0180998364450163,-0.098146915,-0.115742736,0.0067566615582344,0.0060678159745773,-0.21498889,-0.009468913,0.0556873090002463,0.0513028725964176,1,0,0,3.5,41.0,REG,Home,1
417,2003_11_HOU_BUF,2003,11,BUF,HOU,10,-2,12,0,0.07591566,0.012847555,-0.1161317295555961,-0.1188274378218733,-0.22825794,-0.53293097,-0.1573904441073353,-0.1420810607287549,-0.37411806,-0.21155278,-0.1029789369468371,-0.0982789006150902,0.15872423,-0.26123723,-0.0889686586070885,-0.0905896490452113,-0.37411806,0.45886716,0.043374618498535,0.0268064867578868,0.15872423,-0.0647261,-0.0125634365699869,-0.0228083699437073,0.07591566,0.07517773,-0.0355937536483676,-0.0415857668028769,-0.22825794,0.39504734,0.2539414414949773,0.2436150753014566,0,0,0,7.0,37.5,REG,Home,1
418,2003_11_JAX_TEN,2003,11,TEN,JAX,10,7,3,1,-0.31159547,-0.34668145,-0.1567148648887706,-0.1534136116209375,-0.09709992,0.47146204,0.3635814910384166,0.3532549327423922,-0.035116095,-0.19841202,-0.1519463022844836,-0.1508068643324878,-0.4226318,-0.63190347,-0.1604682856078034,-0.1474033219096525,-0.035116095,0.17871436,-0.0805143382256895,-0.0812586582280551,-0.4226318,0.16450585,0.0031590783940165,0.0034003744200382,-0.31159547,-0.15818626,-0.1021259506298979,-0.0987401507764328,-0.09709992,0.40916932,0.1769999677474544,0.1726404910737183,0,0,1,9.0,44.5,REG,Home,1
419,2003_11_KC_CIN,2003,11,CIN,KC,24,5,19,1,0.027633455,0.07517773,-0.0662739154134934,-0.0684723951624874,0.20221458,0.39504734,0.1224280540138136,0.1132125339583937,-0.17467849,0.45886716,-0.0080263689210637,-0.0151881990035624,0.14740922,-0.0647261,0.0857975513597632,0.0879955772921285,-0.17467849,-0.034738615,0.0240783655528446,0.0254024032012226,0.14740922,0.43057218,0.1603703778451753,0.1575076269002307,0.027633455,-0.114076436,-0.0249191549705001,-0.0248838859141087,0.20221458,-0.1739698,-0.168587913712946,-0.1583402933181881,0,0,0,-6.0,48.0,REG,Home,1
420,2003_11_MIN_OAK,2003,11,LV,MIN,28,10,18,1,-0.124268845,-0.099792495,0.0015715472361486,0.0033114482541859,0.27289402,0.4953055,-0.0167829681622137,-0.0161797996256232,-0.0599519,0.11838644,-0.0079101979403442,-0.0131887822900139,-0.099200904,0.38057747,0.0049232335544565,0.004044247485935,-0.0599519,-0.054896582,0.0459283273118112,0.0491460814168268,-0.099200904,0.4153184,0.2404523312078087,0.2376910619346995,-0.124268845,0.45829266,0.0825327002772955,0.0696373902724471,0.27289402,0.5261748,0.1364612130844668,0.1296058935689987,0,0,0,-4.5,46.0,REG,Home,1
