,game_id,season,week,team,opponent,score,home,ewma_dynamic_window_rushing_offense_team,ewma_dynamic_window_passing_offense_team,ewma_dynamic_window_rushing_defense_team,ewma_dynamic_window_passing_defense_team,ewma_dynamic_window_rushing_offense_opp,ewma_dynamic_window_passing_offense_opp,ewma_dynamic_window_rushing_defense_opp,ewma_dynamic_window_passing_defense_opp,team_id,rest_differential,windy,div_game,spread_line,implied_points,total_line,game_type,location,total
294,2020_11_ARI_SEA,2020,11,SEA,ARI,28,1,0.0037273900077352,0.1165254266300789,-0.0559157397224176,0.2204491679877981,0.1055337988999724,0.1364540552880203,-0.0358147234012593,0.0644815830059203,2020_11_ARI_SEA_H,0,0,1,3.0,26.75,56.5,REG,Home,49.0
295,2020_11_ARI_SEA,2020,11,ARI,SEA,21,0,0.1055337988999724,0.1364540552880203,-0.0358147234012593,0.0644815830059203,0.0037273900077352,0.1165254266300789,-0.0559157397224176,0.2204491679877981,2020_11_ARI_SEA_A,0,0,1,-3.0,29.75,56.5,REG,Home,49.0
296,2020_11_ATL_NO,2020,11,NO,ATL,24,1,-0.0487076131315692,0.1628686702684366,-0.1995133249615907,0.0031551141656961,-0.1056801268831355,0.2396714947202373,-0.1709403709828248,0.1778508250211981,2020_11_ATL_NO_H,-7,0,1,3.5,23.0,49.5,REG,Home,33.0
297,2020_11_ATL_NO,2020,11,ATL,NO,9,0,-0.1056801268831355,0.2396714947202373,-0.1709403709828248,0.1778508250211981,-0.0487076131315692,0.1628686702684366,-0.1995133249615907,0.0031551141656961,2020_11_ATL_NO_A,7,0,1,-3.5,26.5,49.5,REG,Home,33.0
298,2020_11_CIN_WAS,2020,11,WAS,CIN,20,1,0.0002341640589294,-0.0179273110634876,-0.0714150636520907,0.1066630643876279,-0.0213374031481744,0.0638740196301618,0.0129633457924398,0.2126894119036849,2020_11_CIN_WAS_H,0,0,0,2.0,23.0,48.0,REG,Home,29.0
299,2020_11_CIN_WAS,2020,11,CIN,WAS,9,0,-0.0213374031481744,0.0638740196301618,0.0129633457924398,0.2126894119036849,0.0002341640589294,-0.0179273110634876,-0.0714150636520907,0.1066630643876279,2020_11_CIN_WAS_A,0,0,0,-2.0,25.0,48.0,REG,Home,29.0
300,2020_11_DAL_MIN,2020,11,MIN,DAL,28,1,-0.0234036177478772,0.2527994616704374,-0.1118775463550979,0.0421270750344038,-0.0495994894832301,-0.1861944422324548,-0.0289719920334118,0.0693287009080899,2020_11_DAL_MIN_H,-8,0,0,7.0,21.5,50.0,REG,Home,59.0
301,2020_11_DAL_MIN,2020,11,DAL,MIN,31,0,-0.0495994894832301,-0.1861944422324548,-0.0289719920334118,0.0693287009080899,-0.0234036177478772,0.2527994616704374,-0.1118775463550979,0.0421270750344038,2020_11_DAL_MIN_A,8,0,0,-7.0,28.5,50.0,REG,Home,59.0
302,2020_11_DET_CAR,2020,11,CAR,DET,20,1,-0.0052346169931046,0.0616392024850242,0.0552069834657625,0.2580636804464644,-0.0978063008499628,0.0871820601282225,0.0542563136339256,0.2323593500969742,2020_11_DET_CAR_H,0,0,0,-3.0,25.0,47.0,REG,Home,20.0
303,2020_11_DET_CAR,2020,11,DET,CAR,0,0,-0.0978063008499628,0.0871820601282225,0.0542563136339256,0.2323593500969742,-0.0052346169931046,0.0616392024850242,0.0552069834657625,0.2580636804464644,2020_11_DET_CAR_A,0,0,0,3.0,22.0,47.0,REG,Home,20.0
304,2020_11_GB_IND,2020,11,IND,GB,34,1,-0.1279545903022441,0.1654457607090409,-0.1294382562314748,-0.0194475118788322,-0.0525129399010371,0.2970958303899201,-0.0016954869487379,0.0961122773613431,2020_11_GB_IND_H,3,0,0,1.5,25.25,52.0,REG,Home,65.0
305,2020_11_GB_IND,2020,11,GB,IND,31,0,-0.0525129399010371,0.2970958303899201,-0.0016954869487379,0.0961122773613431,-0.1279545903022441,0.1654457607090409,-0.1294382562314748,-0.0194475118788322,2020_11_GB_IND_A,-3,0,0,-1.5,26.75,52.0,REG,Home,65.0
306,2020_11_KC_LV,2020,11,LV,KC,31,1,0.0630833451756113,0.1172614520429855,-0.0002424506048332,0.0763730301400325,-0.0327517760257564,0.340799468284921,0.0816268453056021,-0.0642083946403443,2020_11_KC_LV_H,-7,0,1,-7.5,32.0,56.5,REG,Home,66.0
307,2020_11_KC_LV,2020,11,KC,LV,35,0,-0.0327517760257564,0.340799468284921,0.0816268453056021,-0.0642083946403443,0.0630833451756113,0.1172614520429855,-0.0002424506048332,0.0763730301400325,2020_11_KC_LV_A,7,0,1,7.5,24.5,56.5,REG,Home,66.0
308,2020_11_LA_TB,2020,11,TB,LA,24,1,-0.0751656083836748,0.1491107914075971,-0.0825947615698834,-0.0682562297391628,-0.0091065003159666,0.0637671105837032,-0.1693066339726205,-0.212038031762538,2020_11_LA_TB_H,0,0,0,4.0,21.75,47.5,REG,Home,51.0
309,2020_11_LA_TB,2020,11,LA,TB,27,0,-0.0091065003159666,0.0637671105837032,-0.1693066339726205,-0.212038031762538,-0.0751656083836748,0.1491107914075971,-0.0825947615698834,-0.0682562297391628,2020_11_LA_TB_A,0,0,0,-4.0,25.75,47.5,REG,Home,51.0
310,2020_11_MIA_DEN,2020,11,DEN,MIA,20,1,-0.0855278567293323,-0.169350892509871,-0.054218632279584,0.047120613183994,-0.1715823064163795,0.1510194397132958,0.0358325701344711,-0.0865300754262801,2020_11_MIA_DEN_H,0,0,0,-4.0,25.0,46.0,REG,Home,33.0
311,2020_11_MIA_DEN,2020,11,MIA,DEN,13,0,-0.1715823064163795,0.1510194397132958,0.0358325701344711,-0.0865300754262801,-0.0855278567293323,-0.169350892509871,-0.054218632279584,0.047120613183994,2020_11_MIA_DEN_A,0,0,0,4.0,21.0,46.0,REG,Home,33.0
312,2020_11_NE_HOU,2020,11,HOU,NE,27,1,-0.106453048798766,0.1745442117589911,0.0548517011868254,0.1751572501218522,0.0574563606111282,0.0093541286369526,0.0407463654159699,0.1711567498082244,2020_11_NE_HOU_H,0,0,0,-2.5,26.0,49.5,REG,Home,47.0
313,2020_11_NE_HOU,2020,11,NE,HOU,20,0,0.0574563606111282,0.0093541286369526,0.0407463654159699,0.1711567498082244,-0.106453048798766,0.1745442117589911,0.0548517011868254,0.1751572501218522,2020_11_NE_HOU_A,0,0,0,2.5,23.5,49.5,REG,Home,47.0
314,2020_11_NYJ_LAC,2020,11,LAC,NYJ,34,1,-0.0771089026622406,0.1199311655696716,-0.072637530126568,0.1058036327042881,-0.1016908872143011,-0.1483753625070976,-0.1083363922803485,0.2850049943634348,2020_11_NYJ_LAC_H,-6,0,0,10.0,18.5,47.0,REG,Home,62.0
315,2020_11_NYJ_LAC,2020,11,NYJ,LAC,28,0,-0.1016908872143011,-0.1483753625070976,-0.1083363922803485,0.2850049943634348,-0.0771089026622406,0.1199311655696716,-0.072637530126568,0.1058036327042881,2020_11_NYJ_LAC_A,6,0,0,-10.0,28.5,47.0,REG,Home,62.0
316,2020_11_PHI_CLE,2020,11,CLE,PHI,22,1,-0.0017119769929217,0.0484004490413268,0.0641820054126642,0.0824617823183122,0.0397249079493928,-0.132875054619677,0.0100642964508208,0.0080468489305771,2020_11_PHI_CLE_H,0,0,0,2.5,21.5,45.5,REG,Home,39.0
317,2020_11_PHI_CLE,2020,11,PHI,CLE,17,0,0.0397249079493928,-0.132875054619677,0.0100642964508208,0.0080468489305771,-0.0017119769929217,0.0484004490413268,0.0641820054126642,0.0824617823183122,2020_11_PHI_CLE_A,0,0,0,-2.5,24.0,45.5,REG,Home,39.0
318,2020_11_PIT_JAX,2020,11,JAX,PIT,3,1,-0.0338244308912371,-0.0469481718676866,-0.0554592793729133,0.2300728063212271,-0.1785645477917228,0.1722676926967707,-0.0597731876175336,-0.1814217918161184,2020_11_PIT_JAX_H,0,0,0,-11.0,29.0,47.0,REG,Home,30.0
319,2020_11_PIT_JAX,2020,11,PIT,JAX,27,0,-0.1785645477917228,0.1722676926967707,-0.0597731876175336,-0.1814217918161184,-0.0338244308912371,-0.0469481718676866,-0.0554592793729133,0.2300728063212271,2020_11_PIT_JAX_A,0,0,0,11.0,18.0,47.0,REG,Home,30.0
320,2020_11_TEN_BAL,2020,11,BAL,TEN,24,1,0.0055454209469981,0.0729873452879401,-0.1476355610742785,-0.0358245986380697,0.0833445758183168,0.1037798868912427,-0.0232242991860448,0.2031426775681953,2020_11_TEN_BAL_H,-3,0,0,6.0,22.25,50.5,REG,Home,54.0
321,2020_11_TEN_BAL,2020,11,TEN,BAL,30,0,0.0833445758183168,0.1037798868912427,-0.0232242991860448,0.2031426775681953,0.0055454209469981,0.0729873452879401,-0.1476355610742785,-0.0358245986380697,2020_11_TEN_BAL_A,3,0,0,-6.0,28.25,50.5,REG,Home,54.0
322,2020_12_ARI_NE,2020,12,NE,ARI,20,1,0.0440357309950421,0.0515765148328349,-0.0088112148573189,0.2388606518533694,0.0639571423776298,0.1534166052723135,-0.0130359870691347,0.1122737853159757,2020_12_ARI_NE_H,-3,0,0,-1.0,26.0,51.0,REG,Home,37.0
323,2020_12_ARI_NE,2020,12,ARI,NE,17,0,0.0639571423776298,0.1534166052723135,-0.0130359870691347,0.1122737853159757,0.0440357309950421,0.0515765148328349,-0.0088112148573189,0.2388606518533694,2020_12_ARI_NE_A,3,0,0,1.0,25.0,51.0,REG,Home,37.0
324,2020_12_BAL_PIT,2020,12,PIT,BAL,19,1,-0.1720372003156376,0.1677166509339419,-0.0347911047397047,-0.2712093671912916,0.0111503700485414,0.0996118366223257,-0.1229650672281568,0.0332373417067532,2020_12_BAL_PIT_H,0,0,1,10.5,15.5,41.5,REG,Home,33.0
325,2020_12_BAL_PIT,2020,12,BAL,PIT,14,0,0.0111503700485414,0.0996118366223257,-0.1229650672281568,0.0332373417067532,-0.1720372003156376,0.1677166509339419,-0.0347911047397047,-0.2712093671912916,2020_12_BAL_PIT_A,0,0,1,-10.5,26.0,41.5,REG,Home,33.0
326,2020_12_CAR_MIN,2020,12,MIN,CAR,28,1,0.000385014159544,0.218558171000423,-0.0481949788675951,0.0388750585956723,-0.0281170628579165,0.0485607923989137,-0.0573127052382413,0.1521105938827838,2020_12_CAR_MIN_H,0,0,0,3.0,23.5,50.0,REG,Home,55.0
327,2020_12_CAR_MIN,2020,12,CAR,MIN,27,0,-0.0281170628579165,0.0485607923989137,-0.0573127052382413,0.1521105938827838,0.000385014159544,0.218558171000423,-0.0481949788675951,0.0388750585956723,2020_12_CAR_MIN_A,0,0,0,-3.0,26.5,50.0,REG,Home,55.0
328,2020_12_CHI_GB,2020,12,GB,CHI,41,1,-0.0852682840958323,0.2481787423784278,-0.0084302090747877,0.0980488097895173,-0.2239897821527886,-0.1695045867940521,-0.1527469402304273,0.0210980647048826,2020_12_CHI_GB_H,-6,0,1,7.5,18.25,44.0,REG,Home,66.0
329,2020_12_CHI_GB,2020,12,CHI,GB,25,0,-0.2239897821527886,-0.1695045867940521,-0.1527469402304273,0.0210980647048826,-0.0852682840958323,0.2481787423784278,-0.0084302090747877,0.0980488097895173,2020_12_CHI_GB_A,6,0,1,-7.5,25.75,44.0,REG,Home,66.0
330,2020_12_CLE_JAX,2020,12,JAX,CLE,25,1,-0.0091019474426853,-0.1618564150384474,-0.0734770716003396,0.2174403532980185,-0.064421591998689,0.0431285941484796,0.005891840434681,0.022274297552076,2020_12_CLE_JAX_H,0,0,0,-7.5,28.0,48.5,REG,Home,52.0
331,2020_12_CLE_JAX,2020,12,CLE,JAX,27,0,-0.064421591998689,0.0431285941484796,0.005891840434681,0.022274297552076,-0.0091019474426853,-0.1618564150384474,-0.0734770716003396,0.2174403532980185,2020_12_CLE_JAX_A,0,0,0,7.5,20.5,48.5,REG,Home,52.0
332,2020_12_HOU_DET,2020,12,DET,HOU,25,1,-0.1829186513749915,0.0143405994242451,0.0223854847290756,0.1819387896886737,-0.1286784176034805,0.2447450640307528,0.0422640171849483,0.195237089193752,2020_12_HOU_DET_H,0,0,0,-3.0,27.75,52.5,REG,Home,66.0
333,2020_12_HOU_DET,2020,12,HOU,DET,41,0,-0.1286784176034805,0.2447450640307528,0.0422640171849483,0.195237089193752,-0.1829186513749915,0.0143405994242451,0.0223854847290756,0.1819387896886737,2020_12_HOU_DET_A,0,0,0,3.0,24.75,52.5,REG,Home,66.0
334,2020_12_KC_TB,2020,12,TB,KC,24,1,-0.1006468455320571,0.0843919115727133,-0.1530357328696109,-0.0178428290468108,-0.0115574925352617,0.3657821930784136,0.0472796679865095,0.045489900129837,2020_12_KC_TB_H,-1,0,0,-3.5,29.75,56.0,REG,Home,51.0
335,2020_12_KC_TB,2020,12,KC,TB,27,0,-0.0115574925352617,0.3657821930784136,0.0472796679865095,0.045489900129837,-0.1006468455320571,0.0843919115727133,-0.1530357328696109,-0.0178428290468108,2020_12_KC_TB_A,1,0,0,3.5,26.25,56.0,REG,Home,51.0
336,2020_12_LAC_BUF,2020,12,BUF,LAC,27,1,-0.0259211577317237,0.1547274811411154,0.0334384664064463,0.1132408438124963,-0.123764341185957,0.1400338579569286,-0.0646185931520475,0.073924650683616,2020_12_LAC_BUF_H,7,0,0,4.5,23.25,51.0,REG,Home,44.0
337,2020_12_LAC_BUF,2020,12,LAC,BUF,17,0,-0.123764341185957,0.1400338579569286,-0.0646185931520475,0.073924650683616,-0.0259211577317237,0.1547274811411154,0.0334384664064463,0.1132408438124963,2020_12_LAC_BUF_A,-7,0,0,-4.5,27.75,51.0,REG,Home,44.0
338,2020_12_LV_ATL,2020,12,ATL,LV,43,1,-0.122215195448034,0.1257355651543049,-0.1354771495585231,0.1613094603622583,0.0280663458924191,0.1962271896390258,0.0161150479936555,0.1559054367810828,2020_12_LV_ATL_H,0,0,0,-3.5,28.25,53.0,REG,Home,49.0
339,2020_12_LV_ATL,2020,12,LV,ATL,6,0,0.0280663458924191,0.1962271896390258,0.0161150479936555,0.1559054367810828,-0.122215195448034,0.1257355651543049,-0.1354771495585231,0.1613094603622583,2020_12_LV_ATL_A,0,0,0,3.5,24.75,53.0,REG,Home,49.0
340,2020_12_MIA_NYJ,2020,12,NYJ,MIA,3,1,-0.0880223217949435,-0.1361120407810143,-0.1463924175824125,0.2698138944418429,-0.1531225029924578,0.0855009618101583,0.0052640159629939,-0.0594301085541681,2020_12_MIA_NYJ_H,0,0,1,-7.5,26.75,46.0,REG,Home,23.0
341,2020_12_MIA_NYJ,2020,12,MIA,NYJ,20,0,-0.1531225029924578,0.0855009618101583,0.0052640159629939,-0.0594301085541681,-0.0880223217949435,-0.1361120407810143,-0.1463924175824125,0.2698138944418429,2020_12_MIA_NYJ_A,0,0,1,7.5,19.25,46.0,REG,Home,23.0
342,2020_12_NO_DEN,2020,12,DEN,NO,3,1,-0.0924063878923172,-0.1278330962238921,-0.0631847314966012,0.000274150514445,-0.0360877093461762,0.1459887678344351,-0.1959967189483126,-0.0590321766955576,2020_12_NO_DEN_H,0,0,0,-17.0,26.75,36.5,REG,Home,34.0
343,2020_12_NO_DEN,2020,12,NO,DEN,31,0,-0.0360877093461762,0.1459887678344351,-0.1959967189483126,-0.0590321766955576,-0.0924063878923172,-0.1278330962238921,-0.0631847314966012,0.000274150514445,2020_12_NO_DEN_A,0,0,0,17.0,9.75,36.5,REG,Home,34.0
344,2020_12_NYG_CIN,2020,12,CIN,NYG,17,1,-0.0642452393952292,0.02015322349695,0.011195179873658,0.146177475953274,-0.0388735853957264,0.0010872439499067,-0.0122707680147947,0.062229987159319,2020_12_NYG_CIN_H,-7,0,0,-6.5,25.75,45.0,REG,Home,36.0
345,2020_12_NYG_CIN,2020,12,NYG,CIN,19,0,-0.0388735853957264,0.0010872439499067,-0.0122707680147947,0.062229987159319,-0.0642452393952292,0.02015322349695,0.011195179873658,0.146177475953274,2020_12_NYG_CIN_A,7,0,0,6.5,19.25,45.0,REG,Home,36.0
346,2020_12_SEA_PHI,2020,12,PHI,SEA,17,1,-0.0142650103462977,-0.1529702011712516,-0.0557678423990762,0.0103247926122876,0.0204668960928775,0.1598413492473953,-0.0697678812968992,0.2233647422588903,2020_12_SEA_PHI_H,-3,1,0,-6.5,28.25,50.0,REG,Home,40.0
347,2020_12_SEA_PHI,2020,12,SEA,PHI,23,0,0.0204668960928775,0.1598413492473953,-0.0697678812968992,0.2233647422588903,-0.0142650103462977,-0.1529702011712516,-0.0557678423990762,0.0103247926122876,2020_12_SEA_PHI_A,3,1,0,6.5,21.75,50.0,REG,Home,40.0
348,2020_12_SF_LA,2020,12,LA,SF,20,1,-0.0911305611345442,0.0950181800679344,-0.1726998395470104,-0.2073630891920908,-0.0560870927480999,0.1189720830281171,-0.0776700363638383,0.101281596075197,2020_12_SF_LA_H,-8,0,1,5.0,19.75,44.5,REG,Home,43.0
349,2020_12_SF_LA,2020,12,SF,LA,23,0,-0.0560870927480999,0.1189720830281171,-0.0776700363638383,0.101281596075197,-0.0911305611345442,0.0950181800679344,-0.1726998395470104,-0.2073630891920908,2020_12_SF_LA_A,8,0,1,-5.0,24.75,44.5,REG,Home,43.0
350,2020_12_TEN_IND,2020,12,IND,TEN,26,1,-0.11126360545379,0.1513023041791892,-0.1491885070428694,-0.0123884172725526,0.0653874415352055,0.1539118518482728,-0.0118453231208852,0.2028628046503803,2020_12_TEN_IND_H,0,0,1,3.0,24.25,51.5,REG,Home,71.0
351,2020_12_TEN_IND,2020,12,TEN,IND,45,0,0.0653874415352055,0.1539118518482728,-0.0118453231208852,0.2028628046503803,-0.11126360545379,0.1513023041791892,-0.1491885070428694,-0.0123884172725526,2020_12_TEN_IND_A,0,0,1,-3.0,27.25,51.5,REG,Home,71.0
352,2020_12_WAS_DAL,2020,12,DAL,WAS,16,1,0.0006739487820769,-0.1462490231404773,-0.0015868187715225,0.0744784162809328,-0.0003045646107581,-0.0437999813294232,-0.101201237055298,0.0544122090533809,2020_12_WAS_DAL_H,0,0,1,2.5,21.75,46.0,REG,Home,57.0
353,2020_12_WAS_DAL,2020,12,WAS,DAL,41,0,-0.0003045646107581,-0.0437999813294232,-0.101201237055298,0.0544122090533809,0.0006739487820769,-0.1462490231404773,-0.0015868187715225,0.0744784162809328,2020_12_WAS_DAL_A,0,0,1,-2.5,24.25,46.0,REG,Home,57.0
354,2020_13_BUF_SF,2020,13,SF,BUF,24,1,-0.1341927306690624,0.0761947507526678,-0.1114541605008208,-0.0302993053566633,-0.0477378310531483,0.1448573842119512,-0.055283929878631,0.1140525383477676,2020_13_BUF_SF_H,0,0,0,1.5,23.25,48.0,REG,Neutral,58.0
355,2020_13_BUF_SF,2020,13,BUF,SF,34,0,-0.0477378310531483,0.1448573842119512,-0.055283929878631,0.1140525383477676,-0.1341927306690624,0.0761947507526678,-0.1114541605008208,-0.0302993053566633,2020_13_BUF_SF_A,0,0,0,-1.5,24.75,48.0,REG,Neutral,58.0
356,2020_13_CIN_MIA,2020,13,MIA,CIN,19,1,-0.2218120709471706,0.0967685321732161,-0.0420792482804775,-0.118443311938646,-0.0513318567936663,-0.0811512611595438,0.0055396197242675,0.1295686191111859,2020_13_CIN_MIA_H,0,0,0,10.5,16.25,43.0,REG,Home,26.0
357,2020_13_CIN_MIA,2020,13,CIN,MIA,7,0,-0.0513318567936663,-0.0811512611595438,0.0055396197242675,0.1295686191111859,-0.2218120709471706,0.0967685321732161,-0.0420792482804775,-0.118443311938646,2020_13_CIN_MIA_A,0,0,0,-10.5,26.75,43.0,REG,Home,26.0
358,2020_13_CLE_TEN,2020,13,TEN,CLE,35,1,0.0825929072537321,0.2099688826684374,-0.0131576307877675,0.164789866741585,-0.0232088238974373,0.0803004236168055,0.0447545922731712,0.0379760098277054,2020_13_CLE_TEN_H,0,0,0,4.0,25.0,54.0,REG,Home,76.0
359,2020_13_CLE_TEN,2020,13,CLE,TEN,41,0,-0.0232088238974373,0.0803004236168055,0.0447545922731712,0.0379760098277054,0.0825929072537321,0.2099688826684374,-0.0131576307877675,0.164789866741585,2020_13_CLE_TEN_A,0,0,0,-4.0,29.0,54.0,REG,Home,76.0
360,2020_13_DAL_BAL,2020,13,BAL,DAL,34,1,-0.012525711791741,-0.0426256499023106,-0.1352677147876409,0.0076768634328678,-0.051197044541868,-0.220659950132396,0.037113231522645,0.0327215181512824,2020_13_DAL_BAL_H,-6,0,0,8.5,18.75,46.0,REG,Home,51.0
361,2020_13_DAL_BAL,2020,13,DAL,BAL,17,0,-0.051197044541868,-0.220659950132396,0.037113231522645,0.0327215181512824,-0.012525711791741,-0.0426256499023106,-0.1352677147876409,0.0076768634328678,2020_13_DAL_BAL_A,6,0,0,-8.5,27.25,46.0,REG,Home,51.0
362,2020_13_DEN_KC,2020,13,KC,DEN,22,1,-0.0391863777860542,0.3710461117354962,0.0514987852553915,0.0626728608934507,-0.1764603065578082,-0.3157354608576511,-0.0079556225858373,-0.0752951287044311,2020_13_DEN_KC_H,0,0,1,13.0,19.0,51.0,REG,Home,38.0
363,2020_13_DEN_KC,2020,13,DEN,KC,16,0,-0.1764603065578082,-0.3157354608576511,-0.0079556225858373,-0.0752951287044311,-0.0391863777860542,0.3710461117354962,0.0514987852553915,0.0626728608934507,2020_13_DEN_KC_A,0,0,1,-13.0,32.0,51.0,REG,Home,38.0
364,2020_13_DET_CHI,2020,13,CHI,DET,30,1,-0.1287315086418288,-0.1444530610433047,-0.1059444374030419,0.1082909461139637,-0.2241430169010633,0.0098850994877539,-0.034476769190537,0.2689220467637336,2020_13_DET_CHI_H,-3,0,1,3.0,20.5,44.0,REG,Home,64.0
365,2020_13_DET_CHI,2020,13,DET,CHI,34,0,-0.2241430169010633,0.0098850994877539,-0.034476769190537,0.2689220467637336,-0.1287315086418288,-0.1444530610433047,-0.1059444374030419,0.1082909461139637,2020_13_DET_CHI_A,3,0,1,-3.0,23.5,44.0,REG,Home,64.0
366,2020_13_IND_HOU,2020,13,HOU,IND,20,1,-0.1604084222699524,0.3177939106707855,-0.0411326833547082,0.1594476147092944,-0.0971275242061135,0.1242871807223172,-0.0943967368672841,0.0682429222702273,2020_13_IND_HOU_H,3,0,1,-3.5,26.75,50.0,REG,Home,46.0
367,2020_13_IND_HOU,2020,13,IND,HOU,26,0,-0.0971275242061135,0.1242871807223172,-0.0943967368672841,0.0682429222702273,-0.1604084222699524,0.3177939106707855,-0.0411326833547082,0.1594476147092944,2020_13_IND_HOU_A,-3,0,1,3.5,23.25,50.0,REG,Home,46.0
368,2020_13_JAX_MIN,2020,13,MIN,JAX,27,1,-0.0500159232538516,0.2034068838250261,-0.0478555889812341,0.0542878248121346,0.0311108297353355,-0.1099316802637853,-0.0311054162338822,0.2246267020418164,2020_13_JAX_MIN_H,0,0,0,10.5,20.25,51.0,REG,Home,51.0
369,2020_13_JAX_MIN,2020,13,JAX,MIN,24,0,0.0311108297353355,-0.1099316802637853,-0.0311054162338822,0.2246267020418164,-0.0500159232538516,0.2034068838250261,-0.0478555889812341,0.0542878248121346,2020_13_JAX_MIN_A,0,0,0,-10.5,30.75,51.0,REG,Home,51.0
370,2020_13_LA_ARI,2020,13,ARI,LA,28,1,0.0431049270532646,0.1148432974694136,-0.0086969059735913,-0.0055999795556656,-0.1178052412295488,-0.0310796425830419,-0.2295647701880746,-0.1929897985282276,2020_13_LA_ARI_H,0,0,1,-2.5,25.75,49.0,REG,Home,66.0
371,2020_13_LA_ARI,2020,13,LA,ARI,38,0,-0.1178052412295488,-0.0310796425830419,-0.2295647701880746,-0.1929897985282276,0.0431049270532646,0.1148432974694136,-0.0086969059735913,-0.0055999795556656,2020_13_LA_ARI_A,0,0,1,2.5,23.25,49.0,REG,Home,66.0
372,2020_13_LV_NYJ,2020,13,NYJ,LV,28,1,-0.1207293777249817,-0.1865595855048626,-0.2175485544588697,0.2460898666965303,-0.1295536761656426,0.0421677387807637,0.0014902260325476,0.1139488949144946,2020_13_LV_NYJ_H,0,1,0,-7.5,27.75,48.0,REG,Home,59.0
373,2020_13_LV_NYJ,2020,13,LV,NYJ,31,0,-0.1295536761656426,0.0421677387807637,0.0014902260325476,0.1139488949144946,-0.1207293777249817,-0.1865595855048626,-0.2175485544588697,0.2460898666965303,2020_13_LV_NYJ_A,0,1,0,7.5,20.25,48.0,REG,Home,59.0
374,2020_13_NE_LAC,2020,13,LAC,NE,0,1,-0.1862106584190793,0.1352914380507916,-0.07986171320455,0.0753247374555702,0.0394949602545625,-0.0587359195761551,-0.0182198950732671,0.1829166300996644,2020_13_NE_LAC_H,0,0,0,2.5,22.25,47.0,REG,Home,45.0
375,2020_13_NE_LAC,2020,13,NE,LAC,45,0,0.0394949602545625,-0.0587359195761551,-0.0182198950732671,0.1829166300996644,-0.1862106584190793,0.1352914380507916,-0.07986171320455,0.0753247374555702,2020_13_NE_LAC_A,0,0,0,-2.5,24.75,47.0,REG,Home,45.0
376,2020_13_NO_ATL,2020,13,ATL,NO,16,1,-0.1122140424481707,0.0904187236597955,-0.2645233222278493,0.0183644739281389,0.0147993986379008,0.0460849261502655,-0.2598972298605289,-0.2523290551955149,2020_13_NO_ATL_H,0,0,1,-2.5,24.25,46.0,REG,Home,37.0
377,2020_13_NO_ATL,2020,13,NO,ATL,21,0,0.0147993986379008,0.0460849261502655,-0.2598972298605289,-0.2523290551955149,-0.1122140424481707,0.0904187236597955,-0.2645233222278493,0.0183644739281389,2020_13_NO_ATL_A,0,0,1,2.5,21.75,46.0,REG,Home,37.0
378,2020_13_NYG_SEA,2020,13,SEA,NYG,12,1,0.0030675478944096,0.1275855871640154,-0.0314051507290583,0.139817672903606,-0.0390537278943013,0.0051544942978019,-0.0101173800316665,-0.0447946138293534,2020_13_NYG_SEA_H,-1,0,0,11.0,18.75,48.5,REG,Home,29.0
379,2020_13_NYG_SEA,2020,13,NYG,SEA,17,0,-0.0390537278943013,0.0051544942978019,-0.0101173800316665,-0.0447946138293534,0.0030675478944096,0.1275855871640154,-0.0314051507290583,0.139817672903606,2020_13_NYG_SEA_A,1,0,0,-11.0,29.75,48.5,REG,Home,29.0
380,2020_13_PHI_GB,2020,13,GB,PHI,30,1,-0.0504916005590071,0.3004392545992354,0.0472788767149591,0.0747539453172601,0.0153733409591604,-0.169745818932843,-0.0595281112683591,0.0048185458415415,2020_13_PHI_GB_H,1,0,0,8.0,21.0,50.0,REG,Home,46.0
381,2020_13_PHI_GB,2020,13,PHI,GB,16,0,0.0153733409591604,-0.169745818932843,-0.0595281112683591,0.0048185458415415,-0.0504916005590071,0.3004392545992354,0.0472788767149591,0.0747539453172601,2020_13_PHI_GB_A,-1,0,0,-8.0,29.0,50.0,REG,Home,46.0
382,2020_13_WAS_PIT,2020,13,PIT,WAS,17,1,-0.1727705508943438,0.1228100397459751,-0.0558345719626715,-0.3423314877626738,0.0360175647492265,-0.0689377431103404,-0.1328848831156455,-0.0564832442335657,2020_13_WAS_PIT_H,-6,0,0,5.5,19.0,43.5,REG,Home,40.0
383,2020_13_WAS_PIT,2020,13,WAS,PIT,23,0,0.0360175647492265,-0.0689377431103404,-0.1328848831156455,-0.0564832442335657,-0.1727705508943438,0.1228100397459751,-0.0558345719626715,-0.3423314877626738,2020_13_WAS_PIT_A,6,0,0,-5.5,24.5,43.5,REG,Home,40.0
384,2020_14_ARI_NYG,2020,14,NYG,ARI,7,1,-0.0209561220618456,-0.0414334118329468,-0.056925082192643,-0.0679658081922551,0.0402644306813115,0.0501504365230316,-0.0331735643868292,0.058815408966775,2020_14_ARI_NYG_H,0,0,0,-3.0,25.0,47.0,REG,Home,33.0
385,2020_14_ARI_NYG,2020,14,ARI,NYG,26,0,0.0402644306813115,0.0501504365230316,-0.0331735643868292,0.058815408966775,-0.0209561220618456,-0.0414334118329468,-0.056925082192643,-0.0679658081922551,2020_14_ARI_NYG_A,0,0,0,3.0,22.0,47.0,REG,Home,33.0
