,index,game_id,line
134,2332,2017_10_DAL_ATL,-3.0
135,2316,2017_10_GB_CHI,-5.5
136,2331,2017_10_HOU_LA,-12.0
137,2322,2017_10_LAC_JAX,-3.5
138,2338,2017_10_MIA_CAR,-9.0
139,2329,2017_10_MIN_WAS,1.0
140,2336,2017_10_NE_DEN,7.5
141,2314,2017_10_NO_BUF,3.0
142,2335,2017_10_NYG_SF,2.5
143,2325,2017_10_NYJ_TB,2.5
144,2320,2017_10_PIT_IND,10.0
145,2312,2017_10_SEA_ARI,6.0
146,2349,2017_11_ARI_HOU,0.0
147,2367,2017_11_ATL_SEA,-2.5
148,2347,2017_11_BAL_GB,2.0
149,2357,2017_11_BUF_LAC,-5.5
150,2359,2017_11_CIN_DEN,-2.5
151,2342,2017_11_DET_CHI,2.5
152,2344,2017_11_JAX_CLE,7.5
153,2355,2017_11_KC_NYG,10.5
154,2351,2017_11_LA_MIN,-2.0
155,2361,2017_11_NE_OAK,6.5
156,2362,2017_11_PHI_DAL,3.5
157,2364,2017_11_TB_MIA,0.0
158,2340,2017_11_TEN_PIT,-7.0
159,2352,2017_11_WAS_NO,-7.5
160,2381,2017_12_BUF_KC,-9.5
161,2385,2017_12_CAR_NYJ,4.5
162,2387,2017_12_CHI_PHI,-13.5
163,2376,2017_12_CLE_CIN,-8.0
164,2395,2017_12_DEN_OAK,-5.0
165,2397,2017_12_GB_PIT,-14.0
166,2398,2017_12_HOU_BAL,-7.0
167,2392,2017_12_JAX_ARI,5.5
168,2370,2017_12_LAC_DAL,2.5
169,2383,2017_12_MIA_NE,-16.5
170,2368,2017_12_MIN_DET,3.0
171,2388,2017_12_NO_LA,-2.5
172,2373,2017_12_NYG_WAS,-7.5
173,2391,2017_12_SEA_SF,6.5
174,2374,2017_12_TB_ATL,-9.5
175,2378,2017_12_TEN_IND,3.0
176,2417,2017_13_CAR_NO,-4.0
177,2423,2017_13_CLE_LAC,-14.0
178,2415,2017_13_DEN_MIA,1.5
179,2404,2017_13_DET_BAL,-2.5
180,2421,2017_13_HOU_TEN,-6.5
181,2413,2017_13_IND_JAX,-9.5
182,2419,2017_13_KC_NYJ,3.5
183,2424,2017_13_LA_ARI,7.0
184,2402,2017_13_MIN_ATL,-3.0
185,2406,2017_13_NE_BUF,8.5
186,2427,2017_13_NYG_OAK,-8.5
187,2429,2017_13_PHI_SEA,6.0
188,2430,2017_13_PIT_CIN,5.0
189,2408,2017_13_SF_CHI,-3.0
190,2410,2017_13_TB_GB,1.5
191,2400,2017_13_WAS_DAL,1.5
192,2461,2017_14_BAL_PIT,-5.0
193,2439,2017_14_CHI_CIN,-6.5
194,2459,2017_14_DAL_NYG,4.0
195,2449,2017_14_DET_TB,0.0
196,2440,2017_14_GB_CLE,3.0
197,2434,2017_14_IND_BUF,-3.0
198,2436,2017_14_MIN_CAR,2.5
199,2462,2017_14_NE_MIA,11.0
200,2432,2017_14_NO_ATL,0.0
201,2452,2017_14_NYJ_DEN,0.0
202,2446,2017_14_OAK_KC,-4.0
203,2456,2017_14_PHI_LA,-2.0
204,2444,2017_14_SEA_JAX,-2.5
205,2442,2017_14_SF_HOU,-3.0
206,2450,2017_14_TEN_ARI,3.0
207,2454,2017_14_WAS_LAC,-6.0
208,2485,2017_15_ARI_WAS,-4.0
209,2495,2017_15_ATL_TB,6.5
210,2475,2017_15_BAL_CLE,7.0
211,2467,2017_15_CHI_DET,-5.5
212,2479,2017_15_CIN_MIN,-10.5
213,2493,2017_15_DAL_OAK,3.0
214,2465,2017_15_DEN_IND,2.5
215,2472,2017_15_GB_CAR,-3.0
216,2477,2017_15_HOU_JAX,-10.5
217,2468,2017_15_LAC_KC,0.0
218,2487,2017_15_LA_SEA,-2.0
219,2470,2017_15_MIA_BUF,-3.5
220,2489,2017_15_NE_PIT,3.0
221,2480,2017_15_NYJ_NO,-15.5
222,2482,2017_15_PHI_NYG,7.5
223,2490,2017_15_TEN_SF,-2.0
224,2511,2017_16_ATL_NO,-5.5
225,2509,2017_16_BUF_NE,-11.5
226,2502,2017_16_CLE_CHI,-6.5
227,2517,2017_16_DEN_WAS,-3.5
228,2504,2017_16_DET_CIN,4.5
229,2496,2017_16_IND_BAL,-13.5
230,2519,2017_16_JAX_SF,4.5
231,2513,2017_16_LAC_NYJ,6.5
232,2515,2017_16_LA_TEN,6.5
233,2506,2017_16_MIA_KC,-10.5
234,2498,2017_16_MIN_GB,9.0
235,2520,2017_16_NYG_ARI,-3.5
236,2527,2017_16_OAK_PHI,-8.5
237,2524,2017_16_PIT_HOU,9.0
238,2522,2017_16_SEA_DAL,-4.5
239,2500,2017_16_TB_CAR,-10.0
240,2559,2017_17_ARI_SEA,-9.5
241,2537,2017_17_BUF_MIA,2.5
242,2528,2017_17_CAR_ATL,-3.5
243,2539,2017_17_CHI_MIN,-11.5
244,2530,2017_17_CIN_BAL,-9.5
245,2547,2017_17_CLE_PIT,-11.0
246,2545,2017_17_DAL_PHI,3.0
247,2532,2017_17_GB_DET,-6.5
248,2535,2017_17_HOU_IND,-3.5
249,2551,2017_17_JAX_TEN,-3.0
250,2552,2017_17_KC_DEN,-3.5
251,2549,2017_17_NO_TB,7.0
252,2540,2017_17_NYJ_NE,-15.5
253,2554,2017_17_OAK_LAC,-7.5
254,2556,2017_17_SF_LA,3.0
255,2542,2017_17_WAS_NYG,3.0
256,2561,2018_01_ATL_PHI,0.0
257,2562,2018_01_BUF_BAL,-7.5
258,2587,2018_01_CHI_GB,-7.5
259,2567,2018_01_CIN_IND,-3.0
260,2582,2018_01_DAL_CAR,-3.0
261,2573,2018_01_HOU_NE,-6.5
262,2577,2018_01_JAX_NYG,3.0
263,2579,2018_01_KC_LAC,-3.5
264,2591,2018_01_LA_OAK,4.0
265,2588,2018_01_NYJ_DET,-6.5
266,2564,2018_01_PIT_CLE,3.5
267,2584,2018_01_SEA_DEN,-3.0
268,2570,2018_01_SF_MIN,-6.5
269,2574,2018_01_TB_NO,-9.5
270,2568,2018_01_TEN_MIA,1.5
271,2580,2018_01_WAS_ARI,-1.0
272,2613,2018_02_ARI_LA,-12.5
273,2593,2018_02_BAL_CIN,0.0
274,2594,2018_02_CAR_ATL,-6.0
275,2601,2018_02_CLE_NO,-8.5
276,2615,2018_02_DET_SF,-6.0
277,2609,2018_02_HOU_TEN,0.0
278,2611,2018_02_IND_WAS,-6.0
279,2605,2018_02_KC_PIT,-4.0
280,2596,2018_02_LAC_BUF,7.0
281,2603,2018_02_MIA_NYJ,-2.5
282,2598,2018_02_MIN_GB,7.0
283,2618,2018_02_NE_JAX,1.0
284,2620,2018_02_NYG_DAL,-3.0
285,2616,2018_02_OAK_DEN,-6.0
286,2607,2018_02_PHI_TB,3.5
287,2622,2018_02_SEA_CHI,-3.5
288,2641,2018_03_BUF_MIN,-16.5
289,2648,2018_03_CHI_ARI,6.0
290,2630,2018_03_CIN_CAR,-3.0
291,2651,2018_03_DAL_SEA,-2.0
292,2628,2018_03_DEN_BAL,-5.5
293,2645,2018_03_GB_WAS,2.5
294,2643,2018_03_IND_PHI,-6.5
295,2646,2018_03_LAC_LA,-7.0
296,2652,2018_03_NE_DET,7.0
297,2626,2018_03_NO_ATL,-3.0
298,2632,2018_03_NYG_HOU,-6.5
299,2624,2018_03_NYJ_CLE,-3.0
300,2638,2018_03_OAK_MIA,-3.0
301,2655,2018_03_PIT_TB,1.0
302,2636,2018_03_SF_KC,-6.5
303,2634,2018_03_TEN_JAX,-9.5
304,2683,2018_04_BAL_PIT,-3.0
305,2665,2018_04_BUF_GB,-9.5
306,2658,2018_04_CIN_ATL,-5.0
307,2677,2018_04_CLE_OAK,-2.5
308,2662,2018_04_DET_DAL,-3.0
309,2667,2018_04_HOU_IND,-1.0
310,2684,2018_04_KC_DEN,5.0
311,2671,2018_04_MIA_NE,-6.5
312,2656,2018_04_MIN_LA,-7.0
313,2681,2018_04_NO_NYG,3.5
314,2668,2018_04_NYJ_JAX,-7.5
315,2673,2018_04_PHI_TEN,4.0
316,2674,2018_04_SEA_ARI,3.0
317,2678,2018_04_SF_LAC,-10.0
318,2660,2018_04_TB_CHI,-3.0
319,2709,2018_05_ARI_SF,-4.0
320,2703,2018_05_ATL_PIT,-3.0
321,2695,2018_05_BAL_CLE,3.0
322,2713,2018_05_DAL_HOU,-3.0
323,2701,2018_05_DEN_NYJ,-1.0
324,2696,2018_05_GB_DET,1.0
325,2687,2018_05_IND_NE,-10.5
326,2699,2018_05_JAX_KC,-3.0
327,2711,2018_05_LA_SEA,7.0
328,2692,2018_05_MIA_CIN,-6.5
329,2707,2018_05_MIN_PHI,-3.0
330,2690,2018_05_NYG_CAR,-7.0
331,2704,2018_05_OAK_LAC,-4.5
332,2688,2018_05_TEN_BUF,3.5
333,2714,2018_05_WAS_NO,-6.5
334,2729,2018_06_ARI_MIN,-10.0
335,2741,2018_06_BAL_TEN,2.5
336,2725,2018_06_BUF_HOU,-9.5
337,2735,2018_06_CAR_WAS,-1.0
338,2727,2018_06_CHI_MIA,3.0
339,2731,2018_06_IND_NYJ,-2.5
340,2738,2018_06_JAX_DAL,3.0
341,2743,2018_06_KC_NE,-3.5
342,2722,2018_06_LAC_CLE,1.0
343,2736,2018_06_LA_DEN,6.5
344,2716,2018_06_PHI_NYG,3.0
345,2720,2018_06_PIT_CIN,-2.5
346,2732,2018_06_SEA_OAK,3.0
347,2744,2018_06_SF_GB,-9.5
348,2718,2018_06_TB_ATL,-3.5
349,2755,2018_07_BUF_IND,-7.5
350,2765,2018_07_CAR_PHI,-4.5
351,2759,2018_07_CIN_KC,-6.0
352,2767,2018_07_CLE_TB,-3.0
353,2769,2018_07_DAL_WAS,-2.0
354,2746,2018_07_DEN_ARI,1.5
355,2761,2018_07_DET_MIA,2.5
356,2757,2018_07_HOU_JAX,-5.0
357,2771,2018_07_LA_SF,9.5
358,2763,2018_07_MIN_NYJ,3.0
359,2752,2018_07_NE_CHI,3.0
360,2750,2018_07_NO_BAL,-2.5
361,2772,2018_07_NYG_ATL,-5.5
362,2748,2018_07_TEN_LAC,-6.5
363,2779,2018_08_BAL_CAR,2.0
364,2791,2018_08_CLE_PIT,-8.0
365,2787,2018_08_DEN_KC,-10.0
366,2797,2018_08_GB_LA,-9.5
367,2793,2018_08_IND_OAK,3.0
368,2774,2018_08_MIA_HOU,-7.5
369,2800,2018_08_NE_BUF,13.5
370,2798,2018_08_NO_MIN,0.0
371,2780,2018_08_NYJ_CHI,-7.0
372,2776,2018_08_PHI_JAX,3.0
373,2784,2018_08_SEA_DET,-3.0
374,2794,2018_08_SF_ARI,1.0
375,2782,2018_08_TB_CIN,-4.5
376,2788,2018_08_WAS_NYG,0.0
377,2817,2018_09_ATL_WAS,-1.5
378,2806,2018_09_CHI_BUF,10.0
379,2815,2018_09_DET_MIN,-4.5
380,2825,2018_09_GB_NE,-6.0
381,2818,2018_09_HOU_DEN,-1.0
382,2810,2018_09_KC_CLE,8.0
383,2821,2018_09_LAC_SEA,-2.0
384,2823,2018_09_LA_NO,-1.5
385,2812,2018_09_NYJ_MIA,-3.0
386,2803,2018_09_OAK_SF,-2.5
387,2804,2018_09_PIT_BAL,-3.0
388,2808,2018_09_TB_CAR,-6.0
389,2826,2018_09_TEN_DAL,-6.5
390,2841,2018_10_ARI_KC,-16.5
391,2835,2018_10_ATL_CLE,4.0
392,2843,2018_10_BUF_NYJ,-6.5
393,2829,2018_10_CAR_PIT,-4.0
394,2853,2018_10_DAL_PHI,-6.5
395,2830,2018_10_DET_CHI,-6.5
396,2838,2018_10_JAX_IND,-3.0
397,2849,2018_10_LAC_OAK,9.5
398,2836,2018_10_MIA_GB,-9.5
399,2847,2018_10_NE_TEN,6.5
400,2832,2018_10_NO_CIN,5.5
401,2855,2018_10_NYG_SF,-3.0
402,2850,2018_10_SEA_LA,-9.5
403,2844,2018_10_WAS_TB,-3.0
404,2865,2018_11_CAR_DET,4.0
405,2860,2018_11_CIN_BAL,-6.5
406,2858,2018_11_DAL_ATL,-3.5
407,2875,2018_11_DEN_LAC,-7.0
408,2857,2018_11_GB_SEA,-2.5
409,2871,2018_11_HOU_WAS,3.0
410,2881,2018_11_KC_LA,-3.5
411,2862,2018_11_MIN_CHI,-2.5
412,2872,2018_11_OAK_ARI,-5.5
413,2876,2018_11_PHI_NO,-8.5
414,2878,2018_11_PIT_JAX,5.5
415,2868,2018_11_TB_NYG,-1.5
416,2866,2018_11_TEN_IND,-2.0
417,2905,2018_12_ARI_LAC,-12.5
418,2887,2018_12_ATL_NO,-13.0
419,2883,2018_12_CHI_DET,3.0
420,2894,2018_12_CLE_CIN,-3.0
421,2909,2018_12_GB_MIN,-3.5
422,2890,2018_12_JAX_BUF,3.0
423,2896,2018_12_MIA_IND,-7.5
424,2899,2018_12_NE_NYJ,9.5
425,2901,2018_12_NYG_PHI,-6.0
426,2888,2018_12_OAK_BAL,-10.5
427,2906,2018_12_PIT_DEN,3.0
428,2892,2018_12_SEA_CAR,-3.5
429,2903,2018_12_SF_TB,-3.5
430,2910,2018_12_TEN_HOU,-6.5
431,2884,2018_12_WAS_DAL,-7.0
432,2921,2018_13_ARI_GB,-13.5
433,2914,2018_13_BAL_ATL,-1.0
434,2927,2018_13_BUF_MIA,-4.5
435,2933,2018_13_CAR_TB,3.5
436,2929,2018_13_CHI_NYG,5.5
437,2923,2018_13_CLE_HOU,-5.5
438,2916,2018_13_DEN_CIN,4.5
439,2925,2018_13_IND_JAX,4.0
440,2935,2018_13_KC_OAK,14.5
441,2931,2018_13_LAC_PIT,-3.5
442,2918,2018_13_LA_DET,9.5
443,2939,2018_13_MIN_NE,-5.0
444,2912,2018_13_NO_DAL,7.0
445,2937,2018_13_NYJ_TEN,-7.5
446,2940,2018_13_SF_SEA,-9.5
447,2942,2018_13_WAS_PHI,-6.5
448,2953,2018_14_ATL_GB,-5.5
449,2957,2018_14_BAL_KC,-6.5
450,2951,2018_14_CAR_CLE,2.5
451,2965,2018_14_CIN_LAC,-14.0
452,2967,2018_14_DEN_SF,4.5
453,2968,2018_14_DET_ARI,2.5
454,2954,2018_14_IND_HOU,-5.0
455,2945,2018_14_JAX_TEN,-4.5
456,2948,2018_14_LA_CHI,3.0
457,2975,2018_14_MIN_SEA,-3.5
458,2958,2018_14_NE_MIA,7.5
459,2961,2018_14_NO_TB,8.0
460,2963,2018_14_NYG_WAS,3.5
461,2946,2018_14_NYJ_BUF,-3.0
462,2970,2018_14_PHI_DAL,-3.5
463,2972,2018_14_PIT_OAK,10.5
464,2983,2018_15_ARI_ATL,-8.5
465,2981,2018_15_CLE_DEN,-3.0
466,2993,2018_15_DAL_IND,-3.0
467,2986,2018_15_DET_BUF,-2.5
468,2988,2018_15_GB_CHI,-6.0
469,2979,2018_15_HOU_NYJ,6.0
470,2976,2018_15_LAC_KC,-3.5
471,2997,2018_15_MIA_MIN,-7.0
472,3003,2018_15_NE_PIT,2.5
473,3006,2018_15_NO_CAR,5.5
474,2990,2018_15_OAK_CIN,-3.0
475,3004,2018_15_PHI_LA,-11.0
476,3001,2018_15_SEA_SF,4.5
477,2984,2018_15_TB_BAL,-7.5
478,2998,2018_15_TEN_NYG,-2.5
479,2994,2018_15_WAS_JAX,-7.0
480,3017,2018_16_ATL_CAR,3.5
481,3011,2018_16_BAL_LAC,-4.5
482,3025,2018_16_BUF_NE,-13.0
483,3033,2018_16_CHI_SF,4.0
484,3019,2018_16_CIN_CLE,-8.5
485,3039,2018_16_DEN_OAK,2.5
486,3027,2018_16_GB_NYJ,2.5
487,3029,2018_16_HOU_PHI,-2.5
488,3015,2018_16_JAX_MIA,-4.0
489,3037,2018_16_KC_SEA,2.5
490,3030,2018_16_LA_ARI,14.0
491,3022,2018_16_MIN_DET,5.5
492,3012,2018_16_NYG_IND,-9.5
493,3034,2018_16_PIT_NO,-6.0
494,3020,2018_16_TB_DAL,-7.5
495,3008,2018_16_WAS_TEN,-9.5
496,3071,2018_17_ARI_SEA,-13.5
497,3061,2018_17_ATL_TB,-1.0
498,3055,2018_17_CAR_NO,-8.5
499,3051,2018_17_CHI_MIN,-4.5
500,3059,2018_17_CIN_PIT,-14.5
501,3040,2018_17_CLE_BAL,-6.0
502,3057,2018_17_DAL_NYG,-6.5
503,3045,2018_17_DET_GB,-8.0
504,3063,2018_17_IND_TEN,3.0
505,3046,2018_17_JAX_HOU,-6.5
506,3066,2018_17_LAC_DEN,6.5
507,3042,2018_17_MIA_BUF,-3.5
508,3052,2018_17_NYJ_NE,-13.5
509,3048,2018_17_OAK_KC,-13.5
510,3065,2018_17_PHI_WAS,6.5
511,3068,2018_17_SF_LA,-10.0
512,3083,2019_01_ATL_MIN,-4.0
513,3081,2019_01_BAL_MIA,6.5
514,3085,2019_01_BUF_NYJ,-3.0
515,3091,2019_01_CIN_SEA,-9.5
516,3103,2019_01_DEN_OAK,0.0
517,3092,2019_01_DET_ARI,3.0
518,3072,2019_01_GB_CHI,-3.0
519,3101,2019_01_HOU_NO,-7.0
520,3089,2019_01_IND_LAC,-6.5
521,3078,2019_01_KC_JAX,3.5
522,3074,2019_01_LA_CAR,2.5
523,3094,2019_01_NYG_DAL,-7.0
524,3098,2019_01_PIT_NE,-5.5
525,3097,2019_01_SF_TB,0.0
526,3076,2019_01_TEN_CLE,-5.0
527,3086,2019_01_WAS_PHI,-10.0
528,3107,2019_02_ARI_BAL,-13.0
529,3119,2019_02_BUF_NYG,1.5
530,3129,2019_02_CHI_DEN,2.5
531,3135,2019_02_CLE_NYJ,2.5
532,3125,2019_02_DAL_WAS,5.0
533,3123,2019_02_IND_TEN,-3.0
534,3114,2019_02_JAX_HOU,-9.0
535,3127,2019_02_KC_OAK,7.0
536,3110,2019_02_LAC_DET,2.5
537,3112,2019_02_MIN_GB,-3.0
538,3116,2019_02_NE_MIA,18.5
539,3130,2019_02_NO_LA,-2.5
540,3132,2019_02_PHI_ATL,1.5
541,3120,2019_02_SEA_PIT,-4.0
542,3108,2019_02_SF_CIN,-2.0
543,3104,2019_02_TB_CAR,-6.5
544,3145,2019_03_ATL_IND,-1.5
545,3147,2019_03_BAL_KC,-6.5
546,3154,2019_03_CAR_ARI,-3.0
547,3167,2019_03_CHI_WAS,4.0
548,3138,2019_03_CIN_BUF,-6.0
549,3143,2019_03_DEN_GB,-7.5
550,3153,2019_03_DET_PHI,-6.0
551,3159,2019_03_HOU_LAC,-3.0
552,3164,2019_03_LA_CLE,3.0
553,3140,2019_03_MIA_DAL,-21.5
554,3161,2019_03_NO_SEA,-4.0
555,3157,2019_03_NYG_TB,-6.5
556,3150,2019_03_NYJ_NE,-22.5
557,3148,2019_03_OAK_MIN,-8.5
558,3163,2019_03_PIT_SF,-6.5
559,3136,2019_03_TEN_JAX,1.5
560,3179,2019_04_CAR_HOU,-4.5
561,3197,2019_04_CIN_PIT,-3.5
562,3172,2019_04_CLE_BAL,-6.5
563,3195,2019_04_DAL_NO,2.5
564,3192,2019_04_JAX_DEN,-3.0
565,3176,2019_04_KC_DET,6.5
566,3183,2019_04_LAC_MIA,15.5
567,3190,2019_04_MIN_CHI,-1.5
568,3174,2019_04_NE_BUF,7.0
569,3180,2019_04_OAK_IND,-6.5
570,3168,2019_04_PHI_GB,-4.0
571,3186,2019_04_SEA_ARI,5.5
572,3188,2019_04_TB_LA,-9.5
573,3170,2019_04_TEN_ATL,-4.0
574,3184,2019_04_WAS_NYG,-3.0
575,3203,2019_05_ARI_CIN,-3.0
576,3205,2019_05_ATL_HOU,-5.0
577,3215,2019_05_BAL_PIT,3.0
578,3217,2019_05_BUF_TEN,-3.0
579,3211,2019_05_CHI_OAK,5.5
580,3227,2019_05_CLE_SF,-3.5
581,3221,2019_05_DEN_LAC,-6.5
582,3222,2019_05_GB_DAL,-3.5
583,3225,2019_05_IND_KC,-11.0
584,3200,2019_05_JAX_CAR,-3.5
585,3199,2019_05_LA_SEA,-1.0
586,3209,2019_05_MIN_NYG,5.5
587,3219,2019_05_NE_WAS,15.5
588,3213,2019_05_NYJ_PHI,-13.5
589,3206,2019_05_TB_NO,-3.5
590,3244,2019_06_ATL_ARI,2.5
591,3231,2019_06_CAR_TB,2.5
592,3232,2019_06_CIN_BAL,-11.0
593,3251,2019_06_DAL_NYJ,7.0
594,3255,2019_06_DET_GB,-4.0
595,3239,2019_06_HOU_KC,-4.5
596,3236,2019_06_NO_JAX,-1.5
597,3228,2019_06_NYG_NE,-17.0
598,3242,2019_06_PHI_MIN,-3.0
599,3252,2019_06_PIT_LAC,-6.5
600,3234,2019_06_SEA_CLE,1.0
601,3246,2019_06_SF_LA,-3.0
602,3248,2019_06_TEN_DEN,-2.0
603,3240,2019_06_WAS_MIA,3.5
604,3271,2019_07_ARI_NYG,-3.0
605,3279,2019_07_BAL_SEA,-3.0
606,3269,2019_07_HOU_IND,-1.0
607,3262,2019_07_JAX_CIN,3.5
608,3256,2019_07_KC_DEN,3.0
609,3275,2019_07_LAC_TEN,-2.5
610,3258,2019_07_LA_ATL,3.0
611,3260,2019_07_MIA_BUF,-17.0
612,3264,2019_07_MIN_DET,1.0
613,3283,2019_07_NE_NYJ,9.5
614,3276,2019_07_NO_CHI,-3.5
615,3266,2019_07_OAK_GB,-4.5
616,3280,2019_07_PHI_DAL,-2.5
617,3273,2019_07_SF_WAS,9.5
618,3301,2019_08_ARI_NO,-10.5
619,3305,2019_08_CAR_SF,-5.5
620,3299,2019_08_CIN_LA,-13.0
621,3309,2019_08_CLE_NE,-13.0
622,3307,2019_08_DEN_IND,-5.5
623,3311,2019_08_GB_KC,4.0
624,3290,2019_08_LAC_CHI,-4.0
625,3313,2019_08_MIA_PIT,-14.0
626,3292,2019_08_NYG_DET,-6.5
627,3296,2019_08_NYJ_JAX,-6.0
628,3294,2019_08_OAK_HOU,-6.5
629,3288,2019_08_PHI_BUF,-1.5
630,3286,2019_08_SEA_ATL,6.5
