,index,game_id,line
208,437,2013_15_ARI_TEN,2.5
209,447,2013_15_BAL_DET,-6.0
210,425,2013_15_BUF_JAX,2.5
211,421,2013_15_CHI_CLE,-1.0
212,445,2013_15_CIN_PIT,3.0
213,442,2013_15_GB_DAL,-7.5
214,423,2013_15_HOU_IND,-5.5
215,441,2013_15_KC_OAK,4.5
216,426,2013_15_NE_MIA,2.5
217,433,2013_15_NO_STL,6.0
218,438,2013_15_NYJ_CAR,-11.0
219,428,2013_15_PHI_MIN,5.0
220,416,2013_15_SD_DEN,-10.5
221,430,2013_15_SEA_NYG,7.0
222,435,2013_15_SF_TB,5.5
223,418,2013_15_WAS_ATL,-6.5
224,471,2013_16_ARI_SEA,-10.5
225,479,2013_16_ATL_SF,-12.5
226,463,2013_16_CHI_PHI,-3.0
227,461,2013_16_CLE_NYJ,-2.5
228,467,2013_16_DAL_WAS,3.0
229,455,2013_16_DEN_HOU,10.5
230,459,2013_16_IND_KC,-7.0
231,448,2013_16_MIA_BUF,2.5
232,452,2013_16_MIN_CIN,-7.0
233,476,2013_16_NE_BAL,-2.5
234,450,2013_16_NO_CAR,-3.0
235,468,2013_16_NYG_DET,-9.5
236,475,2013_16_OAK_SD,-10.0
237,472,2013_16_PIT_GB,-7.0
238,464,2013_16_TB_STL,-5.0
239,456,2013_16_TEN_JAX,5.5
240,485,2013_17_BAL_CIN,-6.0
241,495,2013_17_BUF_NE,-9.0
242,480,2013_17_CAR_ATL,7.0
243,501,2013_17_CLE_PIT,-7.0
244,507,2013_17_DEN_OAK,12.5
245,493,2013_17_DET_MIN,-3.0
246,482,2013_17_GB_CHI,-4.5
247,503,2013_17_HOU_TEN,-7.0
248,488,2013_17_JAX_IND,-11.5
249,509,2013_17_KC_SD,-9.5
250,490,2013_17_NYJ_MIA,-6.5
251,486,2013_17_PHI_DAL,6.5
252,504,2013_17_SF_ARI,1.0
253,510,2013_17_STL_SEA,-10.5
254,496,2013_17_TB_NO,-12.5
255,498,2013_17_WAS_NYG,-3.5
256,519,2014_01_BUF_CHI,-7.0
257,537,2014_01_CAR_TB,-2.0
258,516,2014_01_CIN_BAL,-2.0
259,531,2014_01_CLE_PIT,-6.5
260,513,2014_01_GB_SEA,-6.0
261,538,2014_01_IND_DEN,-7.5
262,529,2014_01_JAX_PHI,-10.5
263,533,2014_01_MIN_STL,-3.5
264,524,2014_01_NE_MIA,5.0
265,514,2014_01_NO_ATL,3.0
266,540,2014_01_NYG_DET,-5.5
267,526,2014_01_OAK_NYJ,-5.5
268,542,2014_01_SD_ARI,-3.0
269,534,2014_01_SF_DAL,4.5
270,522,2014_01_TEN_KC,-3.5
271,520,2014_01_WAS_HOU,-3.0
272,557,2014_02_ARI_NYG,2.5
273,551,2014_02_ATL_CIN,-5.5
274,573,2014_02_CHI_SF,-6.5
275,559,2014_02_DAL_TEN,-3.5
276,548,2014_02_DET_CAR,-3.0
277,571,2014_02_HOU_OAK,3.0
278,561,2014_02_JAX_WAS,-6.0
279,566,2014_02_KC_DEN,-13.0
280,546,2014_02_MIA_BUF,1.0
281,554,2014_02_NE_MIN,3.0
282,552,2014_02_NO_CLE,6.5
283,568,2014_02_NYJ_GB,-8.5
284,574,2014_02_PHI_IND,-3.0
285,544,2014_02_PIT_BAL,-2.5
286,562,2014_02_SEA_SD,6.0
287,565,2014_02_STL_TB,-5.5
288,583,2014_03_BAL_CLE,1.5
289,607,2014_03_CHI_NYJ,-3.0
290,597,2014_03_DAL_STL,1.5
291,603,2014_03_DEN_SEA,-5.0
292,584,2014_03_GB_DET,-2.5
293,593,2014_03_HOU_NYG,2.0
294,587,2014_03_IND_JAX,6.5
295,601,2014_03_KC_MIA,-4.5
296,591,2014_03_MIN_NO,-10.5
297,588,2014_03_OAK_NE,-14.0
298,604,2014_03_PIT_CAR,-3.5
299,578,2014_03_SD_BUF,-2.5
300,598,2014_03_SF_ARI,3.0
301,576,2014_03_TB_ATL,-6.0
302,580,2014_03_TEN_CIN,-6.5
303,594,2014_03_WAS_PHI,-6.5
304,619,2014_04_ATL_MIN,3.0
305,615,2014_04_BUF_HOU,-3.0
306,610,2014_04_CAR_BAL,-3.5
307,621,2014_04_DET_NYJ,1.5
308,612,2014_04_GB_CHI,1.5
309,627,2014_04_JAX_SD,-12.5
310,623,2014_04_MIA_OAK,4.0
311,632,2014_04_NE_KC,3.5
312,630,2014_04_NO_DAL,3.0
313,609,2014_04_NYG_WAS,-3.5
314,629,2014_04_PHI_SF,-5.5
315,624,2014_04_TB_PIT,-7.5
316,616,2014_04_TEN_IND,-7.5
317,655,2014_05_ARI_DEN,-7.0
318,649,2014_05_ATL_NYG,-4.0
319,643,2014_05_BAL_IND,-3.5
320,641,2014_05_BUF_DET,-7.0
321,636,2014_05_CHI_CAR,-2.5
322,661,2014_05_CIN_NE,1.0
323,653,2014_05_CLE_TEN,-1.5
324,638,2014_05_HOU_DAL,-5.5
325,659,2014_05_KC_SF,-6.0
326,634,2014_05_MIN_GB,-9.0
327,657,2014_05_NYJ_SD,-6.5
328,644,2014_05_PIT_JAX,6.0
329,663,2014_05_SEA_WAS,7.0
330,650,2014_05_STL_PHI,-7.0
331,646,2014_05_TB_NO,-10.0
332,681,2014_06_BAL_TB,3.0
333,671,2014_06_CAR_CIN,-7.0
334,666,2014_06_CHI_ATL,-3.5
335,689,2014_06_DAL_SEA,-8.0
336,679,2014_06_DEN_NYJ,8.5
337,677,2014_06_DET_MIN,1.5
338,675,2014_06_GB_MIA,3.5
339,664,2014_06_IND_HOU,3.0
340,683,2014_06_JAX_TEN,-5.5
341,668,2014_06_NE_BUF,3.0
342,691,2014_06_NYG_PHI,-3.0
343,672,2014_06_PIT_CLE,-2.0
344,684,2014_06_SD_OAK,7.0
345,693,2014_06_SF_STL,3.5
346,686,2014_06_WAS_ARI,-3.0
347,719,2014_07_ARI_OAK,3.5
348,697,2014_07_ATL_BAL,-6.5
349,705,2014_07_CAR_GB,-7.0
350,707,2014_07_CIN_IND,-3.0
351,709,2014_07_CLE_JAX,5.5
352,723,2014_07_HOU_PIT,-3.5
353,715,2014_07_KC_SD,-4.5
354,700,2014_07_MIA_CHI,-3.0
355,698,2014_07_MIN_BUF,-5.5
356,702,2014_07_NO_DET,-2.5
357,716,2014_07_NYG_DAL,-6.5
358,694,2014_07_NYJ_NE,-9.5
359,711,2014_07_SEA_STL,6.5
360,720,2014_07_SF_DEN,-6.5
361,713,2014_07_TEN_WAS,-5.5
362,731,2014_08_BAL_CIN,-1.0
363,739,2014_08_BUF_NYJ,-3.0
364,737,2014_08_CHI_NE,-5.5
365,726,2014_08_DET_ATL,3.5
366,751,2014_08_GB_NO,-1.5
367,743,2014_08_HOU_TEN,2.0
368,749,2014_08_IND_PIT,3.0
369,732,2014_08_MIA_JAX,6.0
370,741,2014_08_MIN_TB,-2.5
371,746,2014_08_OAK_CLE,-6.5
372,744,2014_08_PHI_ARI,-2.5
373,724,2014_08_SD_DEN,-7.5
374,728,2014_08_SEA_CAR,5.0
375,734,2014_08_STL_KC,-6.5
376,752,2014_08_WAS_DAL,-9.0
377,761,2014_09_ARI_DAL,-3.5
378,777,2014_09_BAL_PIT,1.0
379,773,2014_09_DEN_NE,3.0
380,779,2014_09_IND_NYG,3.5
381,756,2014_09_JAX_CIN,-11.0
382,754,2014_09_NO_CAR,2.5
383,764,2014_09_NYJ_KC,-9.5
384,775,2014_09_OAK_SEA,-15.0
385,762,2014_09_PHI_HOU,2.0
386,766,2014_09_SD_MIA,-1.5
387,770,2014_09_STL_SF,-10.0
388,758,2014_09_TB_CLE,-6.5
389,768,2014_09_WAS_MIN,-2.5
390,795,2014_10_ATL_TB,1.5
391,805,2014_10_CAR_PHI,-6.0
392,803,2014_10_CHI_GB,-7.0
393,780,2014_10_CLE_CIN,-6.0
394,789,2014_10_DAL_JAX,6.5
395,797,2014_10_DEN_OAK,11.5
396,784,2014_10_KC_BUF,2.0
397,786,2014_10_MIA_DET,-2.5
398,801,2014_10_NYG_SEA,-9.5
399,792,2014_10_PIT_NYJ,5.0
400,790,2014_10_SF_NO,-5.0
401,798,2014_10_STL_ARI,-7.0
402,782,2014_10_TEN_BAL,-9.5
403,809,2014_11_ATL_CAR,-2.0
404,807,2014_11_BUF_MIA,-5.0
405,819,2014_11_CIN_NO,-7.0
406,823,2014_11_DEN_STL,9.5
407,828,2014_11_DET_ARI,-2.5
408,812,2014_11_HOU_CLE,-3.0
409,810,2014_11_MIN_CHI,-3.0
410,830,2014_11_NE_IND,-3.0
411,827,2014_11_OAK_SD,-10.0
412,814,2014_11_PHI_GB,-6.0
413,833,2014_11_PIT_TEN,6.0
414,816,2014_11_SEA_KC,-1.5
415,820,2014_11_SF_NYG,3.5
416,825,2014_11_TB_WAS,-7.5
417,855,2014_12_ARI_SEA,-6.5
418,863,2014_12_BAL_NO,-3.5
419,843,2014_12_CIN_HOU,-1.5
420,836,2014_12_CLE_ATL,-3.0
421,861,2014_12_DAL_NYG,3.5
422,849,2014_12_DET_NE,-7.0
423,847,2014_12_GB_MIN,9.5
424,844,2014_12_JAX_IND,-14.0
425,835,2014_12_KC_OAK,7.0
426,856,2014_12_MIA_DEN,-7.0
427,838,2014_12_NYJ_BUF,-4.5
428,852,2014_12_STL_SD,-4.5
429,840,2014_12_TB_CHI,-5.5
430,850,2014_12_TEN_PHI,-11.0
431,858,2014_12_WAS_SF,-9.5
432,889,2014_13_ARI_ATL,2.5
433,881,2014_13_CAR_MIN,-2.5
434,865,2014_13_CHI_DET,-7.0
435,887,2014_13_CIN_TB,3.5
436,872,2014_13_CLE_BUF,-2.5
437,893,2014_13_DEN_KC,1.5
438,895,2014_13_MIA_NYJ,6.5
439,890,2014_13_NE_GB,-3.0
440,883,2014_13_NO_PIT,-4.5
441,878,2014_13_NYG_JAX,2.5
442,885,2014_13_OAK_STL,-6.5
443,866,2014_13_PHI_DAL,-3.0
444,870,2014_13_SD_BAL,-5.5
445,869,2014_13_SEA_SF,-1.0
446,874,2014_13_TEN_HOU,-6.5
447,876,2014_13_WAS_IND,-9.5
448,927,2014_14_ATL_GB,-12.5
449,907,2014_14_BAL_MIA,-2.5
450,919,2014_14_BUF_DEN,-10.0
451,911,2014_14_CAR_NO,-9.5
452,896,2014_14_DAL_CHI,3.5
453,905,2014_14_HOU_JAX,5.5
454,900,2014_14_IND_CLE,3.5
455,916,2014_14_KC_ARI,0.0
456,925,2014_14_NE_SD,3.5
457,913,2014_14_NYG_TEN,0.0
458,908,2014_14_NYJ_MIN,-6.0
459,898,2014_14_PIT_CIN,-3.0
460,922,2014_14_SEA_PHI,-1.0
461,920,2014_14_SF_OAK,7.5
462,915,2014_14_STL_WAS,2.5
463,902,2014_14_TB_DET,-9.5
464,929,2014_15_ARI_STL,-4.5
465,939,2014_15_CIN_CLE,0.0
466,957,2014_15_DAL_PHI,-3.0
467,951,2014_15_DEN_SD,4.0
468,934,2014_15_GB_BUF,4.5
469,943,2014_15_HOU_IND,-6.5
470,932,2014_15_JAX_BAL,-13.5
471,947,2014_15_MIA_NE,-7.5
472,940,2014_15_MIN_DET,-8.0
473,958,2014_15_NO_CHI,3.0
474,953,2014_15_NYJ_TEN,2.0
475,944,2014_15_OAK_KC,-10.0
476,930,2014_15_PIT_ATL,2.5
477,954,2014_15_SF_SEA,-10.0
478,936,2014_15_TB_CAR,-3.5
479,948,2014_15_WAS_NYG,-6.5
480,975,2014_16_ATL_NO,-6.5
481,971,2014_16_BAL_HOU,5.5
482,987,2014_16_BUF_OAK,5.5
483,966,2014_16_CLE_CAR,1.5
484,990,2014_16_DEN_CIN,3.0
485,968,2014_16_DET_CHI,6.5
486,981,2014_16_GB_TB,10.5
487,984,2014_16_IND_DAL,-3.0
488,979,2014_16_KC_PIT,-3.0
489,972,2014_16_MIN_MIA,-6.5
490,977,2014_16_NE_NYJ,10.0
491,983,2014_16_NYG_STL,-4.5
492,963,2014_16_PHI_WAS,7.5
493,965,2014_16_SD_SF,-1.0
494,988,2014_16_SEA_ARI,8.0
495,960,2014_16_TEN_JAX,-3.0
496,1021,2014_17_ARI_SF,-6.0
497,1007,2014_17_BUF_NE,-4.5
498,992,2014_17_CAR_ATL,-4.0
499,1005,2014_17_CHI_MIN,-6.5
500,1011,2014_17_CIN_PIT,-3.5
501,994,2014_17_CLE_BAL,-13.5
502,1017,2014_17_DAL_WAS,6.0
503,997,2014_17_DET_GB,-7.5
504,1015,2014_17_IND_TEN,7.0
505,998,2014_17_JAX_HOU,-9.5
506,1013,2014_17_NO_TB,4.0
507,1002,2014_17_NYJ_MIA,-6.0
508,1018,2014_17_OAK_DEN,-14.0
509,1008,2014_17_PHI_NYG,-3.0
510,1000,2014_17_SD_KC,-3.0
511,1022,2014_17_STL_SEA,-11.5
512,1045,2015_01_BAL_DEN,-4.5
513,1031,2015_01_CAR_JAX,3.0
514,1047,2015_01_CIN_OAK,3.0
515,1037,2015_01_CLE_NYJ,-3.5
516,1043,2015_01_DET_SD,-3.0
517,1026,2015_01_GB_CHI,7.0
518,1034,2015_01_IND_BUF,2.5
519,1038,2015_01_KC_HOU,-1.0
520,1033,2015_01_MIA_WAS,3.5
521,1055,2015_01_MIN_SF,2.5
522,1040,2015_01_NO_ARI,-2.5
523,1050,2015_01_NYG_DAL,-6.5
524,1052,2015_01_PHI_ATL,3.0
525,1024,2015_01_PIT_NE,-7.0
526,1029,2015_01_SEA_STL,4.0
527,1048,2015_01_TEN_TB,-3.0
528,1071,2015_02_ARI_CHI,1.5
529,1067,2015_02_ATL_NYG,-2.5
530,1079,2015_02_BAL_OAK,5.5
531,1083,2015_02_DAL_PHI,-5.5
532,1057,2015_02_DEN_KC,-3.0
533,1073,2015_02_DET_MIN,-3.0
534,1058,2015_02_HOU_CAR,-3.0
535,1080,2015_02_MIA_JAX,6.0
536,1060,2015_02_NE_BUF,1.0
537,1086,2015_02_NYJ_IND,-7.0
538,1062,2015_02_SD_CIN,-3.0
539,1084,2015_02_SEA_GB,-3.5
540,1076,2015_02_SF_PIT,-5.5
541,1069,2015_02_STL_WAS,3.5
542,1074,2015_02_TB_NO,-10.0
543,1064,2015_02_TEN_CLE,1.0
544,1091,2015_03_ATL_DAL,2.0
545,1115,2015_03_BUF_MIA,-3.0
546,1113,2015_03_CHI_SEA,-14.5
547,1104,2015_03_CIN_BAL,-2.5
548,1117,2015_03_DEN_DET,3.0
549,1109,2015_03_IND_TEN,3.0
550,1103,2015_03_JAX_NE,-13.5
551,1118,2015_03_KC_GB,-6.5
552,1092,2015_03_NO_CAR,-4.5
553,1106,2015_03_OAK_CLE,-3.5
554,1094,2015_03_PHI_NYJ,-2.5
555,1101,2015_03_PIT_STL,1.5
556,1098,2015_03_SD_MIN,-2.5
557,1110,2015_03_SF_ARI,-6.5
558,1096,2015_03_TB_HOU,-6.5
559,1088,2015_03_WAS_NYG,-3.5
560,1121,2015_04_BAL_PIT,3.0
561,1135,2015_04_CAR_TB,3.0
562,1139,2015_04_CLE_SD,-7.5
563,1147,2015_04_DAL_NO,-3.0
564,1149,2015_04_DET_SEA,-10.0
565,1141,2015_04_GB_SF,8.0
566,1126,2015_04_HOU_ATL,-6.0
567,1130,2015_04_JAX_IND,-9.0
568,1128,2015_04_KC_CIN,-4.0
569,1144,2015_04_MIN_DEN,-6.5
570,1136,2015_04_NYG_BUF,-5.0
571,1122,2015_04_NYJ_MIA,1.5
572,1124,2015_04_OAK_CHI,3.0
573,1133,2015_04_PHI_WAS,3.0
574,1142,2015_04_STL_ARI,-7.0
575,1169,2015_05_ARI_DET,2.5
576,1165,2015_05_BUF_TEN,2.5
577,1155,2015_05_CHI_KC,-9.0
578,1162,2015_05_CLE_BAL,-6.5
579,1173,2015_05_DEN_OAK,4.5
580,1150,2015_05_IND_HOU,-1.0
581,1161,2015_05_JAX_TB,-3.0
582,1170,2015_05_NE_DAL,8.5
583,1153,2015_05_NO_PHI,-4.5
584,1177,2015_05_PIT_SD,-3.0
585,1156,2015_05_SEA_CIN,-3.0
586,1174,2015_05_SF_NYG,-7.0
587,1166,2015_05_STL_GB,-9.0
588,1158,2015_05_WAS_ATL,-7.0
589,1185,2015_06_ARI_PIT,3.0
590,1179,2015_06_ATL_NO,3.5
591,1201,2015_06_BAL_SF,2.5
592,1197,2015_06_CAR_SEA,-7.0
593,1181,2015_06_CHI_DET,-3.0
594,1188,2015_06_CIN_BUF,3.5
595,1190,2015_06_DEN_CLE,4.5
596,1195,2015_06_HOU_JAX,0.0
597,1187,2015_06_KC_MIN,-4.0
598,1193,2015_06_MIA_TEN,-2.0
599,1202,2015_06_NE_IND,7.5
600,1205,2015_06_NYG_PHI,-4.5
601,1198,2015_06_SD_GB,-10.5
602,1182,2015_06_WAS_NYJ,-6.0
603,1225,2015_07_ATL_TEN,4.5
604,1232,2015_07_BAL_ARI,-7.5
605,1209,2015_07_BUF_JAX,5.5
606,1211,2015_07_CLE_STL,-5.5
607,1229,2015_07_DAL_NYG,-3.5
608,1213,2015_07_HOU_MIA,-4.0
609,1220,2015_07_MIN_DET,2.5
610,1222,2015_07_NO_IND,-4.5
611,1214,2015_07_NYJ_NE,-9.0
612,1227,2015_07_OAK_SD,-4.0
613,1230,2015_07_PHI_CAR,-3.0
614,1216,2015_07_PIT_KC,-1.5
615,1207,2015_07_SEA_SF,6.5
616,1219,2015_07_TB_WAS,-3.0
617,1253,2015_08_ARI_CLE,5.0
618,1241,2015_08_CIN_PIT,0.0
619,1237,2015_08_DET_KC,-5.0
620,1258,2015_08_GB_DEN,3.0
621,1260,2015_08_IND_CAR,-6.5
622,1235,2015_08_MIA_NE,-8.0
623,1244,2015_08_MIN_CHI,1.5
624,1248,2015_08_NYG_NO,-3.0
625,1255,2015_08_NYJ_OAK,2.5
626,1238,2015_08_SD_BAL,-3.5
627,1256,2015_08_SEA_DAL,6.0
628,1251,2015_08_SF_STL,-8.5
629,1246,2015_08_TB_ATL,-7.0
630,1242,2015_08_TEN_HOU,-3.0
631,1281,2015_09_ATL_SF,7.0
632,1287,2015_09_CHI_SD,-4.0
633,1262,2015_09_CLE_CIN,-11.5
634,1283,2015_09_DEN_IND,5.0
635,1266,2015_09_GB_CAR,2.5
636,1275,2015_09_JAX_NYJ,-6.5
637,1272,2015_09_MIA_BUF,-3.0
638,1279,2015_09_NYG_TB,2.5
639,1277,2015_09_OAK_PIT,-4.0
640,1284,2015_09_PHI_DAL,2.5
641,1264,2015_09_STL_MIN,-1.5
642,1270,2015_09_TEN_NO,-7.5
643,1268,2015_09_WAS_NE,-13.5
644,1313,2015_10_ARI_SEA,-3.0
645,1289,2015_10_BUF_NYJ,-2.5
646,1297,2015_10_CAR_TEN,5.5
647,1299,2015_10_CHI_STL,-7.0
648,1305,2015_10_CLE_PIT,-4.5
649,1295,2015_10_DAL_TB,-1.5
650,1293,2015_10_DET_GB,-11.5
651,1314,2015_10_HOU_CIN,-10.5
652,1302,2015_10_JAX_BAL,-5.5
653,1310,2015_10_KC_DEN,-6.0
654,1301,2015_10_MIA_PHI,-6.5
