,game_id,season,week,home_team,away_team,home_score,score_diff,away_score,home_team_win,epa_rushing_offense_home,epa_shifted_rushing_offense_home,ewma_rushing_offense_home,ewma_dynamic_window_rushing_offense_home,epa_passing_offense_home,epa_shifted_passing_offense_home,ewma_passing_offense_home,ewma_dynamic_window_passing_offense_home,epa_rushing_defense_home,epa_shifted_rushing_defense_home,ewma_rushing_defense_home,ewma_dynamic_window_rushing_defense_home,epa_passing_defense_home,epa_shifted_passing_defense_home,ewma_passing_defense_home,ewma_dynamic_window_passing_defense_home,epa_rushing_offense_away,epa_shifted_rushing_offense_away,ewma_rushing_offense_away,ewma_dynamic_window_rushing_offense_away,epa_passing_offense_away,epa_shifted_passing_offense_away,ewma_passing_offense_away,ewma_dynamic_window_passing_offense_away,epa_rushing_defense_away,epa_shifted_rushing_defense_away,ewma_rushing_defense_away,ewma_dynamic_window_rushing_defense_away,epa_passing_defense_away,epa_shifted_passing_defense_away,ewma_passing_defense_away,ewma_dynamic_window_passing_defense_away
230,2017_16_JAX_SF,2017,16,SF,JAX,44,11,33,1,0.1420368,-0.29855207,-0.12361883436169269,-0.10580459121498774,0.3677609,0.32808396,0.07285557751661313,0.023851766734678464,-0.028594026,-0.08008121,-0.13497722531841896,-0.13180735263571955,0.013467752,0.2598437,0.1168167562463431,0.12550473778374438,-0.028594026,-0.078533955,-0.08784627382970087,-0.073076055595662,0.013467752,0.6225621,0.2382473617291515,0.18917820932865392,0.1420368,-0.008646227,-0.05949949223626538,-0.0745374196893111,0.3677609,-0.4003097,-0.26003587141397255,-0.2684472706045701
232,2017_16_LAC_NYJ,2017,16,NYJ,LAC,7,-7,14,0,-0.06628009,0.10013627,-0.08424413228160438,-0.09941993316789786,-0.46895105,-0.27353132,-0.11614722535938685,-0.07433061272410911,-0.15630892,0.09750734,-0.055747110598129763,-0.07782369352022163,0.17132667,-0.051916447,0.07961547793659886,0.08095104820279292,-0.15630892,0.18484539,-0.04989869754992281,-0.06417901489121894,0.17132667,-0.2846759,0.1331956118128512,0.14332021624436803,-0.06628009,0.15092243,-0.0036270739454536886,0.0028219812147674134,-0.46895105,0.19914484,-0.15136326825034516,-0.14613392107986856
231,2017_16_LA_TEN,2017,16,TEN,LA,23,-4,27,0,-0.08070735,-0.08008121,-0.05586706937103414,-0.054491524316890916,-0.065098904,0.2598437,-0.10044987250234351,-0.1166139718055524,-0.24959539,-0.29855207,-0.2526901747268073,-0.2382036326650755,0.31114143,0.32808396,0.041661879414598445,0.028781822217943204,-0.24959539,0.12991355,-0.001421979714102251,-0.022446296223101694,0.31114143,-0.055127054,0.06420398426831961,0.09742294925837747,-0.08070735,-0.13155529,-0.03747912382144163,-0.036907372399501225,-0.065098904,-0.6931197,-0.18808890295071207,-0.1775194950523387
233,2017_16_MIA_KC,2017,16,KC,MIA,29,16,13,1,-0.23229522,0.15092243,0.04356742916573268,0.024304586005697088,0.36658615,0.19914484,0.0990895612368392,0.10434198080913434,-0.109386235,0.18484539,0.026962086737195894,0.014415792731629365,-0.1334434,-0.2846759,0.007369809304972996,0.02842080256749134,-0.109386235,0.23024929,-0.12246579622996583,-0.15023229252931486,-0.1334434,-0.18462631,-0.11372930251365239,-0.11178922151443223,-0.23229522,0.04096527,-0.08010582086221744,-0.08940897252310516,0.36658615,0.064570874,0.033275008012605,0.06227132925231354
234,2017_16_MIN_GB,2017,16,GB,MIN,0,-16,16,0,-0.038004328,0.3383344,0.13093185365737556,0.11047509921024176,-0.61375123,-0.06114586,-0.047225345709379835,-0.04651481434579436,-0.14206624,-0.043613784,-0.09531118336063053,-0.10495153782013049,-0.11122576,0.38415197,0.19948217836126192,0.1844799309964892,-0.14206624,0.0043968437,-0.0906867654289676,-0.10782862241553869,-0.11122576,-0.049824517,0.1179758374572878,0.13115013911635137,-0.038004328,-0.4726367,-0.21191045890074708,-0.19967405752607223,-0.61375123,-0.654009,-0.1976473293123732,-0.1697719392869801
235,2017_16_NYG_ARI,2017,16,ARI,NYG,23,23,0,1,-0.21153358,0.07528727,-0.17886646237237025,-0.20321796563883543,-0.153999,-0.54766566,-0.23055625125473547,-0.19402097235526203,-0.6606534,-0.3956444,-0.2056989265235377,-0.17836390214472406,-0.3843487,-0.015991583,-0.07633936369128752,-0.05459197920405595,-0.6606534,-0.13720927,-0.10399300390189242,-0.11201550618323788,-0.3843487,0.16994075,-0.10810782455109849,-0.10861248873622016,-0.21153358,-0.04913667,-0.07190870134203117,-0.07347767488866437,-0.153999,0.26941636,0.22532085228613913,0.2069820400384516
236,2017_16_OAK_PHI,2017,16,PHI,LV,19,9,10,1,-0.3302071,-0.04913667,-0.05329801928112468,-0.05044909662268697,-0.40705132,0.26941636,0.22253048635485018,0.21724940723302533,-0.33197114,-0.13720927,-0.11498364742314278,-0.12490313192534604,-0.6767232,0.16994075,-0.11177694235928665,-0.1205167587458929,-0.33197114,-0.06630011,-0.055130985666064725,-0.05974277915466733,-0.6767232,0.056535393,0.024033358679551118,0.021856783191651158,-0.3302071,0.18250556,-0.01914894996021867,-0.03765618739561399,-0.40705132,-0.039712954,0.09405410776104532,0.12761240464536813
237,2017_16_PIT_HOU,2017,16,HOU,PIT,6,-28,34,0,0.121559665,-0.008646227,-0.09971191082479432,-0.09405720178663757,-0.7743249,-0.4003097,-0.1007158648992343,-0.07899817813129739,-0.016119193,-0.078533955,-0.08031682775866411,-0.09323537203945619,0.3994977,0.6225621,0.1502136862622622,0.10404276968517683,-0.016119193,0.024023348,-0.04866391857843085,-0.06678897635160612,0.3994977,0.36714393,0.2267760854091866,0.206502423918796,0.121559665,0.26586702,0.0770820774946149,0.026817094740961875,-0.7743249,0.19555053,0.07513274371630081,0.03463929754163642
238,2017_16_SEA_DAL,2017,16,DAL,SEA,12,-9,21,0,0.05767611,0.18250556,0.10154038792965318,0.09326905503930348,-0.48619422,-0.039712954,-0.041755038035419446,-0.04252468074030815,-0.15127842,-0.06630011,-0.06552759632537905,-0.05665394084964587,-0.08039286,0.056535393,0.11087399663461744,0.11206158493040357,-0.15127842,-0.13155529,-0.07721035284895947,-0.08665105077641151,-0.08039286,-0.6931197,-0.04504827023029069,-0.007921020844938707,0.05767611,0.12991355,-0.12320254132381889,-0.13344833190615205,-0.48619422,-0.055127054,0.03767425364251955,0.009506320191956515
239,2017_16_TB_CAR,2017,16,CAR,TB,22,3,19,1,-0.08511231,-0.043613784,-0.02250037594419236,-0.040858236811356106,-0.36998305,0.38415197,0.0728225707967412,0.061135450467257726,-0.4648708,0.3383344,0.007012688635903457,-0.02960587157020609,0.27324745,-0.06114586,-0.07420732889860285,-0.07314863277250712,-0.4648708,-0.33774266,-0.11688666776031548,-0.1128255982568013,0.27324745,0.437249,0.06501273449339755,0.045346225849590936,-0.08511231,0.29615456,-0.035280990706049786,-0.06706499328595766,-0.36998305,0.2196612,0.1435940533935389,0.14456513822968242
240,2017_17_ARI_SEA,2017,17,SEA,ARI,24,-2,26,0,-0.20019813,-0.15127842,-0.09137545379417449,-0.09616618918703815,0.045415886,-0.08039286,-0.051807723943442366,-0.01485056655934985,-0.03583079,0.05767611,-0.08861051786599332,-0.10831052229082057,-0.14145091,-0.48619422,-0.06251264218065541,-0.05969640120433657,-0.03583079,-0.21153358,-0.18511386392409376,-0.2063052664899547,-0.14145091,-0.153999,-0.2159151082644564,-0.1855629207315337,-0.20019813,-0.6606534,-0.29270640968555717,-0.24078098009976076,0.045415886,-0.3843487,-0.13524441277260507,-0.09681410505317203
241,2017_17_BUF_MIA,2017,17,MIA,BUF,16,-6,22,0,-0.0012526079,-0.109386235,-0.11996440389824757,-0.146985713766698,-0.048805714,-0.1334434,-0.11749951268085876,-0.11460834829191881,-0.06295616,-0.23229522,-0.10921118540292629,-0.10955546839178636,0.26490712,0.36658615,0.0970188865069047,0.10562067646060638,-0.06295616,-0.057588797,-0.03718469622549171,-0.052693178934768,0.26490712,-0.11940443,-0.13624242630753003,-0.11580234748726363,-0.0012526079,0.1424807,0.03589178422412352,0.01887469816841307,-0.048805714,0.09284156,0.025330229395656125,0.02763244532755137
242,2017_17_CAR_ATL,2017,17,ATL,CAR,22,12,10,1,-0.30004615,-0.76560277,-0.1726757696426213,-0.14521978001351477,0.11752879,0.1116105,0.15353493370691995,0.15529484674907182,-0.1302328,-0.13713463,-0.09218070804062387,-0.07404859241959144,-0.4238461,-0.10359593,0.07237947353078923,0.06498544885210837,-0.1302328,-0.08511231,-0.0344745558901465,-0.048467409367695294,-0.4238461,-0.36998305,-0.011861509824347317,0.0024772451368876695,-0.30004615,-0.4648708,-0.08323237298249712,-0.09107779348247379,0.11752879,0.27324745,-0.007758559146308058,-0.026632541677882173
243,2017_17_CHI_MIN,2017,17,MIN,CHI,23,13,10,1,-0.052584067,-0.14206624,-0.10051280063686337,-0.11393743938301304,-0.031244325,-0.11122576,0.07414232249859629,0.09958512371399705,-0.37466332,-0.038004328,-0.1786518907019829,-0.17699010166879428,-0.47355315,-0.61375123,-0.27722485737192126,-0.2268363460690176,-0.37466332,0.06837987,-0.0969288417640913,-0.11016080541198435,-0.47355315,-0.0913399,-0.04333885471353228,-0.06851791942926835,-0.052584067,-0.06922617,-0.0917930335670935,-0.09566389244685672,-0.031244325,-0.4747368,-0.07839640024531286,-0.04467740203936494
244,2017_17_CIN_BAL,2017,17,BAL,CIN,27,-4,31,0,0.051772773,-0.042705327,-0.03296558904250857,-0.054605740247164296,-0.376727,0.217258,0.05061654464408153,0.009368486006607581,-0.15628089,-0.044853598,-0.10293289476354676,-0.10459325547029245,0.052803263,0.12388657,-0.13139762764741791,-0.14876014217954558,-0.15628089,-0.020351052,-0.12858522951154866,-0.13869679574548519,0.052803263,-0.024745105,-0.13005031462560226,-0.1069768525755732,0.051772773,0.19938889,0.061744805417326805,0.027785955766603577,-0.376727,-0.1997667,-0.002802100640549221,-0.0035334718071016163
245,2017_17_CLE_PIT,2017,17,PIT,CLE,28,4,24,1,-0.081221655,-0.016119193,-0.04243992315430626,-0.06148854188701762,-0.09229721,0.3994977,0.25980811912162255,0.23040682569441331,-0.057889607,0.121559665,0.0855881655372677,0.03515944756426326,0.051166892,-0.7743249,-0.0873212454409851,-0.07749246513788667,-0.057889607,-0.06922617,-0.010901941223380084,-0.01008156579169229,0.051166892,-0.4747368,-0.29963249797026276,-0.2910937198956611,-0.081221655,0.06837987,-0.0786896599549293,-0.10423756731240383,-0.09229721,-0.0913399,0.09832425438012028,0.10071747107422777
246,2017_17_DAL_PHI,2017,17,PHI,DAL,0,-6,6,0,-0.11706124,-0.3302071,-0.1062553232563647,-0.08775969377262022,-0.5206439,-0.40705132,0.10212651069457224,0.1330494575659792,-0.23090158,-0.33197114,-0.15648128308452686,-0.15329481519126856,0.029196903,-0.6767232,-0.2198197290175409,-0.1953392923357077,-0.23090158,0.05767611,0.09315159189380316,0.08770091429784993,0.029196903,-0.48619422,-0.12675152916172558,-0.10161855788366869,-0.11706124,-0.15127842,-0.08192695865980221,-0.06849497772004137,-0.5206439,-0.08039286,0.07429528751963294,0.08602468927244117
247,2017_17_GB_DET,2017,17,DET,GB,35,24,11,1,-0.33772424,0.19938889,-0.1630687088932923,-0.19059020675002425,0.35134497,-0.1997667,0.05345283131713034,0.05886991043259895,-0.252986,-0.020351052,-0.02419208211297105,-0.040856034811270855,-0.39602965,-0.024745105,0.010380256435915931,0.0009477149702635844,-0.252986,-0.038004328,0.09862376042744732,0.08880120303717742,-0.39602965,-0.61375123,-0.15557023097387543,-0.12219428921427311,-0.33772424,-0.14206624,-0.10425282468327998,-0.1105339421415129,0.35134497,-0.11122576,0.14006103473892212,0.14340600746176627
248,2017_17_HOU_IND,2017,17,IND,HOU,22,9,13,1,0.01838363,-0.044853598,-0.09247950432163579,-0.09587536671022413,-0.044022534,0.12388657,-0.08380192281680442,-0.11055533752389649,-0.13224995,-0.042705327,-0.06532689493314979,-0.0670831463420765,-0.048979852,0.217258,0.19616470599017222,0.18954526755256848,-0.13224995,0.121559665,-0.05739496819924422,-0.06455778331422125,-0.048979852,-0.7743249,-0.22953979801772023,-0.1705180686592447,0.01838363,-0.016119193,-0.06803939171932473,-0.08408865189988286,-0.044022534,0.3994977,0.19788784762101588,0.13968686184729315
249,2017_17_JAX_TEN,2017,17,TEN,JAX,15,5,10,1,-0.52034336,-0.08070735,-0.06061763293016018,-0.05789258448984545,-0.13025348,-0.065098904,-0.09368919888282175,-0.11095476676608826,-0.11773782,-0.24959539,-0.2520983143420624,-0.23817699575778756,-0.40864387,0.31114143,0.09319832604122251,0.06568027200357278,-0.11773782,-0.028594026,-0.07651461519945435,-0.06559171100775721,-0.40864387,0.013467752,0.19525952737274332,0.1614598770512574,-0.52034336,0.1420368,-0.020956812213435323,-0.046649984946694194,-0.13025348,0.3677609,-0.13997327519389227,-0.18408007858735012
250,2017_17_KC_DEN,2017,17,DEN,KC,24,-3,27,0,-0.0741207,0.26953223,-0.0435055071899887,-0.07086256132775345,-0.13460979,-0.5652222,-0.1535133284056342,-0.1495371620187308,-0.23977773,-0.41005898,-0.21825439200114097,-0.22314852426558185,0.17717779,0.23328869,-0.071480100053664,-0.05511490490780108,-0.23977773,-0.23229522,-0.009189747929454619,-0.011489041304131064,0.17717779,0.36658615,0.15024677708691686,0.14031048418189307,-0.0741207,-0.109386235,0.0008862380119101795,-0.0030962542436969646,-0.13460979,-0.1334434,-0.019559923981425628,0.008334860937137105
251,2017_17_NO_TB,2017,17,TB,NO,31,7,24,1,0.07461971,-0.4648708,-0.18343667525471097,-0.1597631905850316,0.17204803,0.27324745,0.10483645119318478,0.07445211330964743,-0.061301954,-0.08511231,-0.04481095005773527,-0.07223030831134024,0.28014943,-0.36998305,0.04537532530257554,0.0757785691801041,-0.061301954,-0.13713463,0.030249765462944504,0.02738185223920973,0.28014943,-0.10359593,0.06548520293432104,0.10023273305055823,0.07461971,-0.76560277,-0.14378191476201155,-0.10575122395928883,0.17204803,0.1116105,-0.07894986681201761,-0.08612507138248235
252,2017_17_NYJ_NE,2017,17,NE,NYJ,26,20,6,1,-0.049330298,0.1424807,0.014220979182635565,-0.010411453847924511,-0.115546554,0.09284156,0.20609036151068164,0.22898821944755787,-0.31968907,-0.057588797,0.010273872591526232,0.01487896519284628,-0.047638662,-0.11940443,-0.027574500852814477,-0.006340247976845289,-0.31968907,-0.06628009,-0.08080861023636055,-0.09609561024797529,-0.047638662,-0.46895105,-0.18361896919607823,-0.12383242300652207,-0.049330298,-0.15630892,-0.07497899013916956,-0.09008717194036857,-0.115546554,0.17132667,0.09715472635168051,0.09316134328694466
253,2017_17_OAK_LAC,2017,17,LAC,LV,30,20,10,1,-0.010456162,-0.15630892,-0.07024905314884979,-0.07766426866111295,0.49772307,0.17132667,0.14048796138118483,0.14750435288890865,-0.30858004,-0.06628009,-0.015609110281097948,-0.005825717236447094,-0.016304294,-0.46895105,-0.2121001422168004,-0.18834707946496146,-0.30858004,-0.33197114,-0.10807510580525688,-0.09661223768560884,-0.016304294,-0.6767232,-0.10998238318455351,-0.07201192485144353,-0.010456162,-0.3302071,-0.07863707111949343,-0.0783067422897992,0.49772307,-0.40705132,-0.001779484057196157,0.0588000720479606
254,2017_17_SF_LA,2017,17,LA,SF,13,-21,34,0,0.024354778,-0.24959539,-0.04888374651227312,-0.054686384661086156,-0.39236587,0.31114143,0.11142938029618348,0.12901191867875478,0.048931804,-0.08070735,-0.045746278408155525,-0.04273177182845372,0.26419398,-0.065098904,-0.16456775833077117,-0.16189252173523327,0.048931804,0.1420368,-0.07281369127005555,-0.07118535816502797,0.26419398,0.3677609,0.12925455893466029,0.06557637403425749,0.024354778,-0.028594026,-0.11463203765199488,-0.11770203434885947,-0.39236587,0.013467752,0.09705184130546839,0.11136094740134793
255,2017_17_WAS_NYG,2017,17,NYG,WAS,18,8,10,1,0.035278484,-0.6606534,-0.21045117196936874,-0.18637448741679552,-0.44027987,-0.3843487,-0.16093733440925564,-0.14538195621907246,0.062606305,-0.21153358,-0.09861117231713087,-0.09201581564566931,-0.56210005,-0.153999,0.15277806667107685,0.1568271557618619,0.062606305,-0.41005898,-0.23590400247957494,-0.20800441971279046,-0.56210005,0.23328869,0.007374394586623037,0.018903691517497087,0.035278484,0.26953223,0.07318615760087745,0.04668329195811255,-0.44027987,-0.5652222,-0.19754003044005528,-0.13097683413039374
256,2017_18_ATL_LA,2017,18,LA,ATL,13,-13,26,0,0.15496618,0.024354778,-0.03500808569005335,-0.045239092554988626,-0.08214811,-0.39236587,0.01598108882362379,0.06451660450462758,-0.06093087,0.048931804,-0.02780871129810125,-0.030923131265419238,0.21213293,0.26419398,-0.08333520344641583,-0.10796962190809146,-0.06093087,-0.30004615,-0.19680716969720222,-0.16282157178254483,0.21213293,0.11752879,0.14671326359875608,0.15046222838035947,0.15496618,-0.1302328,-0.09938999944798903,-0.0798284818542236,-0.08214811,-0.4238461,-0.021634677021322043,0.002530545096229203
257,2017_18_BUF_JAX,2017,18,JAX,BUF,10,7,3,1,0.005091513,-0.11773782,-0.08432470204699302,-0.0711333554847134,-0.32274148,-0.40864387,0.08084489706382832,0.0866643927625332,-0.010467656,-0.52034336,-0.11556983761522185,-0.10830840468911694,-0.35228798,-0.13025348,-0.1381317771937385,-0.18037248084401217,-0.010467656,-0.06295616,-0.04206731935887492,-0.05522676220944327,-0.35228798,0.26490712,-0.06024123586665105,-0.0657053769302906,0.005091513,-0.0012526079,0.028854463517751727,0.015153379463973807,-0.32274148,-0.048805714,0.011284545049833158,0.017764121697663733
258,2017_18_CAR_NO,2017,18,NO,CAR,31,5,26,1,-0.34048405,-0.061301954,0.012904514276046075,0.015642908860605362,0.4836935,0.28014943,0.10615516476668206,0.12545664797324074,-0.041485343,0.07461971,-0.1024038711018474,-0.0804647250339527,0.1537475,0.17204803,-0.03139618209226273,-0.053654668218927455,-0.041485343,-0.1302328,-0.05261676815318237,-0.05998138980118545,0.1537475,-0.4238461,-0.0899154902818743,-0.050567338168262345,-0.34048405,-0.30004615,-0.12430958453734121,-0.11837096202984662,0.4836935,0.11752879,0.01597819348181929,-0.009601948268280132
259,2017_18_TEN_KC,2017,18,KC,TEN,21,-1,22,0,-0.13499342,-0.23977773,-0.05287660023962649,-0.0404969719659995,0.15117574,0.17717779,0.155349085715723,0.14469438975943416,0.29153693,-0.0741207,-0.013324463798543363,-0.012328001157005546,-0.009590667,-0.13460979,-0.04135709842593425,-0.007928613463887943,0.29153693,-0.52034336,-0.14771657884807818,-0.11626182813458448,-0.009590667,-0.13025348,-0.10061661241687035,-0.11454455914649755,-0.13499342,-0.11773782,-0.22664257744751073,-0.22162074652848873,0.15117574,-0.40864387,-0.0018799424585996794,0.0038482761474761436
260,2017_19_ATL_PHI,2017,19,PHI,ATL,15,5,10,1,-0.2563997,-0.11706124,-0.10830259646791446,-0.08913324991015255,0.27908558,-0.5206439,-0.015862633396062475,0.056399729037350466,-0.10581832,-0.23090158,-0.17058084144983973,-0.16222985303575338,-0.05946431,0.029196903,-0.17264141215988793,-0.16408411895448538,-0.10581832,-0.06093087,-0.17125944294982845,-0.1484598155055444,-0.05946431,0.21213293,0.1590135969900457,0.15793343670584442,-0.2563997,0.15496618,-0.05156545541319894,-0.0503873650374316,0.27908558,-0.08214811,-0.033012531138069776,-0.006409162310791751
261,2017_19_JAX_PIT,2017,19,PIT,JAX,42,-3,45,0,-0.17780155,-0.081221655,-0.049787451784033196,-0.06647854884775355,0.24235757,-0.09229721,0.19309877242657164,0.18640966032433873,0.2628803,-0.057889607,0.05840508243270004,0.01654358556501261,0.3890763,0.051166892,-0.061083491055481394,-0.06161986715836141,0.2628803,0.005091513,-0.06751249091884053,-0.06093048801431576,0.3890763,-0.32274148,0.004961799677416172,0.037382925261232026,-0.17780155,-0.010467656,-0.09580832046394419,-0.0962607418441174,0.24235757,-0.35228798,-0.17839784367493336,-0.2036606371696177
262,2017_19_NO_MIN,2017,19,MIN,NO,29,5,24,1,-0.08417147,-0.052584067,-0.09143229479513518,-0.10845628091815152,0.103272304,-0.031244325,0.05417592674763989,0.08655042209383891,-0.09981865,-0.37466332,-0.2157879220964448,-0.2008885014318996,0.11960179,-0.47355315,-0.3144209207862615,-0.2502899821270925,-0.09981865,-0.34048405,-0.05354029325362206,-0.027234155862973362,0.11960179,0.4836935,0.17714066071619058,0.16977297757885454,-0.08417147,-0.041485343,-0.09094985067733481,-0.07448568104211552,0.103272304,0.1537475,0.003414893866454552,-0.02977692578822931
263,2017_19_TEN_NE,2017,19,NE,TEN,35,21,14,1,0.023398416,-0.049330298,0.0021806497504277458,-0.018516151694824193,0.29495376,-0.115546554,0.14515351484750622,0.18959410254453982,-0.038862117,-0.31968907,-0.05224040968064551,-0.025774209212618603,0.036106687,-0.047638662,-0.03137582669808597,-0.007328410039224308,-0.038862117,0.29153693,-0.06512727806464924,-0.06558852480866395,0.036106687,-0.009590667,-0.08350173660461094,-0.10278112829133046,0.023398416,-0.13499342,-0.20941052396421966,-0.2105575637441338,0.29495376,0.15117574,0.02689788493302045,0.021765653016835276
264,2017_20_JAX_NE,2017,20,NE,JAX,24,4,20,1,-0.26647893,0.023398416,0.006170055558615519,-0.014782186817003851,0.11574427,0.29495376,0.17331924971620621,0.20400351929212326,-0.09384118,-0.038862117,-0.04972499693366312,-0.026136608314215364,0.19559975,0.036106687,-0.018687632870076066,-0.0004980265517429886,-0.09384118,0.2628803,-0.005774403711764632,-0.02335741547497799,0.19559975,0.3890763,0.07673846984100816,0.07861440737683768,-0.26647893,-0.17780155,-0.11112979638120563,-0.10562853468443893,0.11574427,0.24235757,-0.09977435278532483,-0.15439926823777436
265,2017_20_MIN_PHI,2017,20,PHI,MIN,38,31,7,1,-0.06261417,-0.2563997,-0.13614810100018812,-0.1077054920131591,0.70238394,0.27908558,0.03959410420256038,0.08565592190170951,-0.058109045,-0.10581832,-0.15840406518778288,-0.15518058125924838,-0.22041738,-0.05946431,-0.15136163258985597,-0.1511428433519902,-0.058109045,-0.08417147,-0.09006709970553504,-0.1066100615409918,-0.22041738,0.103272304,0.06340712332815117,0.09002101755323326,-0.06261417,-0.09981865,-0.19398315282811168,-0.18836428854828668,0.70238394,0.11960179,-0.23281512365822774,-0.20384148419134676
266,2017_21_PHI_NE,2017,21,NE,PHI,33,-8,41,0,0.058719017,-0.26647893,-0.044777868512535166,-0.04373887521598447,0.37933922,0.11574427,0.16256063378725574,0.1956448856342737,0.19693664,-0.09384118,-0.05796866592979402,-0.03267801424184884,0.49903253,0.19559975,0.021354685409069984,0.022602466725815243,0.19693664,-0.06261417,-0.12240735282206411,-0.10150551376598858,0.49903253,0.70238394,0.16344479974369025,0.1560496579796499,0.058719017,-0.058109045,-0.13966266720554663,-0.1441842313417122,0.37933922,-0.22041738,-0.16426557587000296,-0.158474338626599
267,2018_01_ATL_PHI,2018,1,PHI,ATL,18,6,12,1,0.14146219,0.19693664,-0.06303338640676735,-0.06303338640676735,-0.25907764,0.49903253,0.22583887974749106,0.22583887974749106,-0.14658386,0.058719017,-0.10277859297288994,-0.10277859297288994,-0.2559112,0.37933922,-0.06319596505873788,-0.06319596505873788,-0.14658386,-0.10581832,-0.15903093752406725,-0.15903093752406725,-0.2559112,-0.05946431,0.11818822613093234,0.11818822613093234,0.14146219,-0.2563997,-0.0898413331725891,-0.0898413331725891,-0.25907764,0.27908558,0.025306963051290238,0.025306963051290238
268,2018_01_BUF_BAL,2018,1,BAL,BUF,47,44,3,1,-0.10937934,0.051772773,-0.016911186278995866,-0.016911186278995866,0.17411749,-0.376727,-0.03034732383880303,-0.03034732383880303,-0.5401291,-0.15628089,-0.11304012578077774,-0.11304012578077774,-0.7144659,0.052803263,-0.09649920374130709,-0.09649920374130709,-0.5401291,-0.010467656,-0.036125889024679524,-0.036125889024679524,-0.7144659,-0.35228798,-0.1151524338196092,-0.1151524338196092,-0.10937934,0.005091513,0.02438650722994448,0.02438650722994448,0.17411749,-0.32274148,-0.0515196793038553,-0.0515196793038553
269,2018_01_CHI_GB,2018,1,GB,CHI,24,1,23,1,-0.18924037,-0.252986,0.03200830104520932,0.03200830104520932,0.049344756,-0.39602965,-0.20112731131939582,-0.20112731131939582,0.092941284,-0.33772424,-0.14848596786929352,-0.14848596786929352,-0.12847264,0.35134497,0.18009057209929208,0.18009057209929208,0.092941284,-0.37466332,-0.1495479991828324,-0.1495479991828324,-0.12847264,-0.47355315,-0.12484660866730486,-0.12484660866730486,-0.18924037,-0.052584067,-0.08436456168883395,-0.08436456168883395,0.049344756,-0.031244325,-0.06946303884671103,-0.06946303884671103
270,2018_01_CIN_IND,2018,1,IND,CIN,23,-11,34,0,-0.2049473,0.01838363,-0.07147554158927885,-0.07147554158927885,-0.047052745,-0.044022534,-0.07626537960696973,-0.07626537960696973,0.17683801,-0.13224995,-0.07800603662076304,-0.07800603662076304,-0.08864094,-0.048979852,0.14971998641284026,0.14971998641284026,0.17683801,-0.15628089,-0.13383240774217645,-0.13383240774217645,-0.08864094,0.052803263,-0.09540715061963023,-0.09540715061963023,-0.2049473,0.051772773,0.059855519193595774,0.059855519193595774,-0.047052745,-0.376727,-0.07364535287456155,-0.07364535287456155
271,2018_01_DAL_CAR,2018,1,CAR,DAL,16,8,8,1,-0.17348932,-0.041485343,-0.050523815913053376,-0.050523815913053376,-0.023136754,0.1537475,-0.044101499881022375,-0.044101499881022375,0.054644946,-0.34048405,-0.16495512963201145,-0.16495512963201145,-0.25600058,0.4836935,0.10391893942306159,0.10391893942306159,0.054644946,-0.23090158,0.03175696422643769,0.03175696422643769,-0.25600058,0.029196903,-0.09720577356981201,-0.09720577356981201,-0.17348932,-0.11706124,-0.08858344726295414,-0.08858344726295414,-0.023136754,-0.5206439,-0.03842099485784037,-0.03842099485784037
272,2018_01_HOU_NE,2018,1,NE,HOU,27,7,20,1,-0.12110977,0.058719017,-0.025535231186775278,-0.025535231186775278,0.0712821,0.37933922,0.20286514801183844,0.20286514801183844,-0.07023238,0.19693664,-0.010575449274542738,-0.010575449274542738,-0.25702238,0.49903253,0.11016684103358222,0.11016684103358222,-0.07023238,-0.13224995,-0.0715768808043956,-0.0715768808043956,-0.25702238,-0.048979852,-0.19533118208787204,-0.19533118208787204,-0.12110977,0.01838363,-0.051665815987784934,-0.051665815987784934,0.0712821,-0.044022534,0.1520558702956747,0.1520558702956747
273,2018_01_JAX_NYG,2018,1,NYG,JAX,15,-5,20,0,-0.12997134,0.035278484,-0.1638956006316433,-0.1638956006316433,-0.30251783,-0.44027987,-0.2138611515902882,-0.2138611515902882,-0.052018233,0.062606305,-0.06806715139204471,-0.06806715139204471,-0.12573995,-0.56210005,0.01733833259187083,0.01733833259187083,-0.052018233,-0.09384118,-0.02214820122733772,-0.02214820122733772,-0.12573995,0.19559975,0.09883772913135301,0.09883772913135301,-0.12997134,-0.26647893,-0.14001305171253822,-0.14001305171253822,-0.30251783,0.11574427,-0.05970409658749571,-0.05970409658749571
274,2018_01_KC_LAC,2018,1,LAC,KC,28,-10,38,0,0.11799616,-0.010456162,-0.05892078177806024,-0.05892078177806024,0.29848066,0.49772307,0.20816918866984804,0.20816918866984804,-0.046311587,-0.30858004,-0.0711149424749144,-0.0711149424749144,0.45543256,-0.016304294,-0.17500495502261598,-0.17500495502261598,-0.046311587,-0.13499342,-0.06831636464552364,-0.06831636464552364,0.45543256,0.15117574,0.1545644046235337,0.1545644046235337,0.11799616,0.29153693,0.0439961694402127,0.0439961694402127,0.29848066,-0.009590667,-0.03538431199402229,-0.03538431199402229
